nGroups,groupSize,whichGroup,testFrom,testTo,esspi,mean
2,5,1,1,0,0.858638,0.920000
2,5,1,1,1,0.895176,0.076500
2,5,1,1,2,0.705538,0.003500
2,5,1,1,3,NaN,0.000000
2,5,1,1,4,NaN,0.000000
2,5,1,2,0,1.072402,0.001500
2,5,1,2,1,0.711792,0.006000
2,5,1,2,2,1.024227,0.381000
2,5,1,2,3,0.953005,0.563000
2,5,1,2,4,1.478994,0.048500
2,5,1,3,0,0.512078,0.001000
2,5,1,3,1,0.646739,0.014500
2,5,1,3,2,1.617538,0.464500
2,5,1,3,3,1.357819,0.486000
2,5,1,3,4,0.980020,0.034000
2,5,1,4,0,0.616983,0.967500
2,5,1,4,1,0.586928,0.030500
2,5,1,4,2,0.708959,0.002000
2,5,1,4,3,NaN,0.000000
2,5,1,4,4,NaN,0.000000
2,6,0,0,0,1.047974,0.001000
2,6,0,0,1,0.593934,0.037000
2,6,0,0,2,0.543125,0.905000
2,6,0,0,3,0.520670,0.057000
2,6,0,0,4,NaN,0.000000
2,6,0,0,5,NaN,0.000000
2,6,0,1,0,0.908753,0.975000
2,6,0,1,1,0.928320,0.024500
2,6,0,1,2,1.024656,0.000500
2,6,0,1,3,NaN,0.000000
2,6,0,1,4,NaN,0.000000
2,6,0,1,5,NaN,0.000000
2,6,0,2,0,1.004009,0.024000
2,6,0,2,1,0.595338,0.935500
2,6,0,2,2,0.623469,0.038500
2,6,0,2,3,1.098021,0.002000
2,6,0,2,4,NaN,0.000000
2,6,0,2,5,NaN,0.000000
2,6,0,3,0,NaN,0.000000
2,6,0,3,1,1.153202,0.003000
2,6,0,3,2,0.565846,0.056000
2,6,0,3,3,0.532388,0.931500
2,6,0,3,4,1.111373,0.009500
2,6,0,3,5,NaN,0.000000
2,6,0,4,0,NaN,0.000000
2,6,0,4,1,NaN,0.000000
2,6,0,4,2,NaN,0.000000
2,6,0,4,3,1.047974,0.001000
2,6,0,4,4,0.745160,0.113500
2,6,0,4,5,0.738670,0.885500
2,6,0,5,0,NaN,0.000000
2,6,0,5,1,NaN,0.000000
2,6,0,5,2,NaN,0.000000
2,6,0,5,3,1.019382,0.008500
2,6,0,5,4,0.779975,0.877000
2,6,0,5,5,0.741287,0.114500
2,6,1,0,0,1.004009,0.024000
2,6,1,0,1,0.595338,0.935500
2,6,1,0,2,0.623469,0.038500
2,6,1,0,3,1.098021,0.002000
2,6,1,0,4,NaN,0.000000
2,6,1,0,5,NaN,0.000000
2,6,1,1,0,NaN,0.000000
2,6,1,1,1,1.153202,0.003000
2,6,1,1,2,0.565846,0.056000
2,6,1,1,3,0.532388,0.931500
2,6,1,1,4,1.111373,0.009500
2,6,1,1,5,NaN,0.000000
2,6,1,2,0,NaN,0.000000
2,6,1,2,1,NaN,0.000000
2,6,1,2,2,NaN,0.000000
2,6,1,2,3,1.047974,0.001000
2,6,1,2,4,0.745160,0.113500
2,6,1,2,5,0.738670,0.885500
2,6,1,3,0,NaN,0.000000
2,6,1,3,1,NaN,0.000000
2,6,1,3,2,NaN,0.000000
2,6,1,3,3,1.019382,0.008500
2,6,1,3,4,0.779975,0.877000
2,6,1,3,5,0.741287,0.114500
2,6,1,4,0,NaN,0.000000
2,6,1,4,1,0.199502,0.013000
2,6,1,4,2,0.753202,0.710500
2,6,1,4,3,1.078870,0.276500
2,6,1,4,4,NaN,0.000000
2,6,1,4,5,NaN,0.000000
2,6,1,5,0,0.551288,0.077000
2,6,1,5,1,0.376913,0.909500
2,6,1,5,2,0.282830,0.013000
2,6,1,5,3,1.024656,0.000500
2,6,1,5,4,NaN,0.000000
2,6,1,5,5,NaN,0.000000
2,7,0,0,0,0.497553,0.990500
2,7,0,0,1,0.869027,0.008000
2,7,0,0,2,0.341219,0.001500
2,7,0,0,3,NaN,0.000000
2,7,0,0,4,NaN,0.000000
2,7,0,0,5,NaN,0.000000
2,7,0,0,6,NaN,0.000000
2,7,0,1,0,0.807980,0.006000
2,7,0,1,1,0.393082,0.882500
2,7,0,1,2,0.404665,0.106500
2,7,0,1,3,0.632210,0.005000
2,7,0,1,4,NaN,0.000000
2,7,0,1,5,NaN,0.000000
2,7,0,1,6,NaN,0.000000
2,7,0,2,0,1.024656,0.000500
2,7,0,2,1,0.478690,0.002500
2,7,0,2,2,0.250697,0.041000
2,7,0,2,3,0.328648,0.524500
2,7,0,2,4,0.328606,0.309000
2,7,0,2,5,0.282686,0.117500
2,7,0,2,6,1.020156,0.005000
2,7,0,3,0,0.341219,0.001500
2,7,0,3,1,NaN,0.000000
2,7,0,3,2,1.024656,0.000500
2,7,0,3,3,0.539446,0.009500
2,7,0,3,4,0.506463,0.021500
2,7,0,3,5,0.374688,0.065500
2,7,0,3,6,0.315013,0.901500
2,7,0,4,0,1.072402,0.001500
2,7,0,4,1,0.494337,0.101000
2,7,0,4,2,0.284672,0.817000
2,7,0,4,3,0.142961,0.073500
2,7,0,4,4,0.934227,0.006000
2,7,0,4,5,1.047974,0.001000
2,7,0,4,6,NaN,0.000000
2,7,0,5,0,NaN,0.000000
2,7,0,5,1,0.587071,0.003500
2,7,0,5,2,0.231069,0.017500
2,7,0,5,3,0.671480,0.213500
2,7,0,5,4,0.913506,0.334500
2,7,0,5,5,0.924202,0.391500
2,7,0,5,6,0.593374,0.039500
2,7,0,6,0,NaN,0.000000
2,7,0,6,1,0.304033,0.002500
2,7,0,6,2,0.612406,0.016000
2,7,0,6,3,0.574374,0.174000
2,7,0,6,4,0.682025,0.329000
2,7,0,6,5,0.844133,0.424500
2,7,0,6,6,0.300079,0.054000
2,7,1,0,0,1.024656,0.000500
2,7,1,0,1,0.478690,0.002500
2,7,1,0,2,0.250697,0.041000
2,7,1,0,3,0.328648,0.524500
2,7,1,0,4,0.328606,0.309000
2,7,1,0,5,0.282686,0.117500
2,7,1,0,6,1.020156,0.005000
2,7,1,1,0,0.341219,0.001500
2,7,1,1,1,NaN,0.000000
2,7,1,1,2,1.024656,0.000500
2,7,1,1,3,0.539446,0.009500
2,7,1,1,4,0.506463,0.021500
2,7,1,1,5,0.374688,0.065500
2,7,1,1,6,0.315013,0.901500
2,7,1,2,0,1.072402,0.001500
2,7,1,2,1,0.494337,0.101000
2,7,1,2,2,0.284672,0.817000
2,7,1,2,3,0.142961,0.073500
2,7,1,2,4,0.934227,0.006000
2,7,1,2,5,1.047974,0.001000
2,7,1,2,6,NaN,0.000000
2,7,1,3,0,NaN,0.000000
2,7,1,3,1,0.587071,0.003500
2,7,1,3,2,0.231069,0.017500
2,7,1,3,3,0.671480,0.213500
2,7,1,3,4,0.913506,0.334500
2,7,1,3,5,0.924202,0.391500
2,7,1,3,6,0.593374,0.039500
2,7,1,4,0,NaN,0.000000
2,7,1,4,1,0.304033,0.002500
2,7,1,4,2,0.612406,0.016000
2,7,1,4,3,0.574374,0.174000
2,7,1,4,4,0.682025,0.329000
2,7,1,4,5,0.844133,0.424500
2,7,1,4,6,0.300079,0.054000
2,7,1,5,0,NaN,0.000000
2,7,1,5,1,0.454292,0.003000
2,7,1,5,2,0.350669,0.030500
2,7,1,5,3,0.637744,0.322000
2,7,1,5,4,0.799072,0.417500
2,7,1,5,5,0.640807,0.218000
2,7,1,5,6,0.859825,0.009000
2,7,1,6,0,1.024656,0.000500
2,7,1,6,1,0.428968,0.093000
2,7,1,6,2,0.433651,0.770000
2,7,1,6,3,0.323309,0.102500
2,7,1,6,4,0.682959,0.024000
2,7,1,6,5,0.783455,0.008000
2,7,1,6,6,0.708959,0.002000
2,8,0,0,0,NaN,0.000000
2,8,0,0,1,NaN,0.000000
2,8,0,0,2,0.102112,0.011500
2,8,0,0,3,0.791095,0.435000
2,8,0,0,4,0.861277,0.297000
2,8,0,0,5,0.787683,0.223500
2,8,0,0,6,0.665372,0.031000
2,8,0,0,7,1.098021,0.002000
2,8,0,1,0,NaN,0.000000
2,8,0,1,1,NaN,0.000000
2,8,0,1,2,NaN,0.000000
2,8,0,1,3,1.024656,0.000500
2,8,0,1,4,0.708959,0.002000
2,8,0,1,5,0.708959,0.002000
2,8,0,1,6,0.332685,0.141000
2,8,0,1,7,0.302651,0.854500
2,8,0,2,0,NaN,0.000000
2,8,0,2,1,NaN,0.000000
2,8,0,2,2,NaN,0.000000
2,8,0,2,3,0.691565,0.009000
2,8,0,2,4,0.751100,0.018000
2,8,0,2,5,0.529889,0.084500
2,8,0,2,6,0.410062,0.752500
2,8,0,2,7,0.370704,0.136000
2,8,0,3,0,0.329413,0.016500
2,8,0,3,1,0.334892,0.982000
2,8,0,3,2,1.072402,0.001500
2,8,0,3,3,NaN,0.000000
2,8,0,3,4,NaN,0.000000
2,8,0,3,5,NaN,0.000000
2,8,0,3,6,NaN,0.000000
2,8,0,3,7,NaN,0.000000
2,8,0,4,0,0.321146,0.983500
2,8,0,4,1,0.318158,0.016000
2,8,0,4,2,1.024656,0.000500
2,8,0,4,3,NaN,0.000000
2,8,0,4,4,NaN,0.000000
2,8,0,4,5,NaN,0.000000
2,8,0,4,6,NaN,0.000000
2,8,0,4,7,NaN,0.000000
2,8,0,5,0,NaN,0.000000
2,8,0,5,1,1.024656,0.000500
2,8,0,5,2,0.557047,0.006500
2,8,0,5,3,1.038123,0.368000
2,8,0,5,4,1.054208,0.326500
2,8,0,5,5,1.411964,0.254500
2,8,0,5,6,0.839932,0.040500
2,8,0,5,7,0.883905,0.003500
2,8,0,6,0,NaN,0.000000
2,8,0,6,1,NaN,0.000000
2,8,0,6,2,1.072402,0.001500
2,8,0,6,3,1.080364,0.172000
2,8,0,6,4,0.769722,0.352500
2,8,0,6,5,0.614727,0.435500
2,8,0,6,6,0.885359,0.034500
2,8,0,6,7,0.931210,0.004000
2,8,0,7,0,NaN,0.000000
2,8,0,7,1,1.072402,0.001500
2,8,0,7,2,0.102346,0.978500
2,8,0,7,3,0.077352,0.015500
2,8,0,7,4,0.931210,0.004000
2,8,0,7,5,NaN,0.000000
2,8,0,7,6,1.024656,0.000500
2,8,0,7,7,NaN,0.000000
2,8,1,0,0,NaN,0.000000
2,8,1,0,1,NaN,0.000000
2,8,1,0,2,NaN,0.000000
2,8,1,0,3,0.691565,0.009000
2,8,1,0,4,0.751100,0.018000
2,8,1,0,5,0.529889,0.084500
2,8,1,0,6,0.410062,0.752500
2,8,1,0,7,0.370704,0.136000
2,8,1,1,0,0.329413,0.016500
2,8,1,1,1,0.334892,0.982000
2,8,1,1,2,1.072402,0.001500
2,8,1,1,3,NaN,0.000000
2,8,1,1,4,NaN,0.000000
2,8,1,1,5,NaN,0.000000
2,8,1,1,6,NaN,0.000000
2,8,1,1,7,NaN,0.000000
2,8,1,2,0,0.321146,0.983500
2,8,1,2,1,0.318158,0.016000
2,8,1,2,2,1.024656,0.000500
2,8,1,2,3,NaN,0.000000
2,8,1,2,4,NaN,0.000000
2,8,1,2,5,NaN,0.000000
2,8,1,2,6,NaN,0.000000
2,8,1,2,7,NaN,0.000000
2,8,1,3,0,NaN,0.000000
2,8,1,3,1,1.024656,0.000500
2,8,1,3,2,0.557047,0.006500
2,8,1,3,3,1.038123,0.368000
2,8,1,3,4,1.054208,0.326500
2,8,1,3,5,1.411964,0.254500
2,8,1,3,6,0.839932,0.040500
2,8,1,3,7,0.883905,0.003500
2,8,1,4,0,NaN,0.000000
2,8,1,4,1,NaN,0.000000
2,8,1,4,2,1.072402,0.001500
2,8,1,4,3,1.080364,0.172000
2,8,1,4,4,0.769722,0.352500
2,8,1,4,5,0.614727,0.435500
2,8,1,4,6,0.885359,0.034500
2,8,1,4,7,0.931210,0.004000
2,8,1,5,0,NaN,0.000000
2,8,1,5,1,1.072402,0.001500
2,8,1,5,2,0.102346,0.978500
2,8,1,5,3,0.077352,0.015500
2,8,1,5,4,0.931210,0.004000
2,8,1,5,5,NaN,0.000000
2,8,1,5,6,1.024656,0.000500
2,8,1,5,7,NaN,0.000000
2,8,1,6,0,0.732207,0.993500
2,8,1,6,1,0.750865,0.006500
2,8,1,6,2,NaN,0.000000
2,8,1,6,3,NaN,0.000000
2,8,1,6,4,NaN,0.000000
2,8,1,6,5,NaN,0.000000
2,8,1,6,6,NaN,0.000000
2,8,1,6,7,NaN,0.000000
2,8,1,7,0,NaN,0.000000
2,8,1,7,1,NaN,0.000000
2,8,1,7,2,1.098021,0.002000
2,8,1,7,3,0.600843,0.370000
2,8,1,7,4,0.695292,0.345000
2,8,1,7,5,0.599209,0.272000
2,8,1,7,6,0.507067,0.011000
2,8,1,7,7,NaN,0.000000
2,9,0,0,0,0.625568,0.001500
2,9,0,0,1,0.362526,0.013000
2,9,0,0,2,0.641147,0.407000
2,9,0,0,3,0.712770,0.324500
2,9,0,0,4,0.658303,0.253000
2,9,0,0,5,1.047974,0.001000
2,9,0,0,6,NaN,0.000000
2,9,0,0,7,NaN,0.000000
2,9,0,0,8,NaN,0.000000
2,9,0,1,0,NaN,0.000000
2,9,0,1,1,NaN,0.000000
2,9,0,1,2,NaN,0.000000
2,9,0,1,3,NaN,0.000000
2,9,0,1,4,NaN,0.000000
2,9,0,1,5,0.496457,0.015500
2,9,0,1,6,0.697069,0.617500
2,9,0,1,7,0.573758,0.277500
2,9,0,1,8,0.689869,0.089500
2,9,0,2,0,0.189025,0.749500
2,9,0,2,1,0.195905,0.239000
2,9,0,2,2,0.409726,0.011000
2,9,0,2,3,NaN,0.000000
2,9,0,2,4,1.024656,0.000500
2,9,0,2,5,NaN,0.000000
2,9,0,2,6,NaN,0.000000
2,9,0,2,7,NaN,0.000000
2,9,0,2,8,NaN,0.000000
2,9,0,3,0,NaN,0.000000
2,9,0,3,1,NaN,0.000000
2,9,0,3,2,NaN,0.000000
2,9,0,3,3,NaN,0.000000
2,9,0,3,4,1.072402,0.001500
2,9,0,3,5,0.275082,0.971500
2,9,0,3,6,0.293636,0.022000
2,9,0,3,7,0.976280,0.004500
2,9,0,3,8,1.024656,0.000500
2,9,0,4,0,NaN,0.000000
2,9,0,4,1,NaN,0.000000
2,9,0,4,2,NaN,0.000000
2,9,0,4,3,NaN,0.000000
2,9,0,4,4,NaN,0.000000
2,9,0,4,5,NaN,0.000000
2,9,0,4,6,0.641197,0.016000
2,9,0,4,7,0.388419,0.265000
2,9,0,4,8,0.399753,0.719000
2,9,0,5,0,NaN,0.000000
2,9,0,5,1,NaN,0.000000
2,9,0,5,2,NaN,0.000000
2,9,0,5,3,NaN,0.000000
2,9,0,5,4,NaN,0.000000
2,9,0,5,5,0.349394,0.011500
2,9,0,5,6,0.773626,0.344500
2,9,0,5,7,0.630064,0.453000
2,9,0,5,8,0.495671,0.191000
2,9,0,6,0,0.192861,0.248000
2,9,0,6,1,0.166200,0.726000
2,9,0,6,2,0.265764,0.022500
2,9,0,6,3,0.708959,0.002000
2,9,0,6,4,1.072402,0.001500
2,9,0,6,5,NaN,0.000000
2,9,0,6,6,NaN,0.000000
2,9,0,6,7,NaN,0.000000
2,9,0,6,8,NaN,0.000000
2,9,0,7,0,NaN,0.000000
2,9,0,7,1,0.484087,0.009500
2,9,0,7,2,0.650549,0.231500
2,9,0,7,3,0.760445,0.340000
2,9,0,7,4,0.600363,0.419000
2,9,0,7,5,NaN,0.000000
2,9,0,7,6,NaN,0.000000
2,9,0,7,7,NaN,0.000000
2,9,0,7,8,NaN,0.000000
2,9,0,8,0,1.047974,0.001000
2,9,0,8,1,0.632910,0.012500
2,9,0,8,2,0.789432,0.328000
2,9,0,8,3,0.927105,0.333500
2,9,0,8,4,0.725452,0.324500
2,9,0,8,5,1.024656,0.000500
2,9,0,8,6,NaN,0.000000
2,9,0,8,7,NaN,0.000000
2,9,0,8,8,NaN,0.000000
2,9,1,0,0,0.189025,0.749500
2,9,1,0,1,0.195905,0.239000
2,9,1,0,2,0.409726,0.011000
2,9,1,0,3,NaN,0.000000
2,9,1,0,4,1.024656,0.000500
2,9,1,0,5,NaN,0.000000
2,9,1,0,6,NaN,0.000000
2,9,1,0,7,NaN,0.000000
2,9,1,0,8,NaN,0.000000
2,9,1,1,0,NaN,0.000000
2,9,1,1,1,NaN,0.000000
2,9,1,1,2,NaN,0.000000
2,9,1,1,3,NaN,0.000000
2,9,1,1,4,1.072402,0.001500
2,9,1,1,5,0.275082,0.971500
2,9,1,1,6,0.293636,0.022000
2,9,1,1,7,0.976280,0.004500
2,9,1,1,8,1.024656,0.000500
2,9,1,2,0,NaN,0.000000
2,9,1,2,1,NaN,0.000000
2,9,1,2,2,NaN,0.000000
2,9,1,2,3,NaN,0.000000
2,9,1,2,4,NaN,0.000000
2,9,1,2,5,NaN,0.000000
2,9,1,2,6,0.641197,0.016000
2,9,1,2,7,0.388419,0.265000
2,9,1,2,8,0.399753,0.719000
2,9,1,3,0,NaN,0.000000
2,9,1,3,1,NaN,0.000000
2,9,1,3,2,NaN,0.000000
2,9,1,3,3,NaN,0.000000
2,9,1,3,4,NaN,0.000000
2,9,1,3,5,0.349394,0.011500
2,9,1,3,6,0.773626,0.344500
2,9,1,3,7,0.630064,0.453000
2,9,1,3,8,0.495671,0.191000
2,9,1,4,0,0.192861,0.248000
2,9,1,4,1,0.166200,0.726000
2,9,1,4,2,0.265764,0.022500
2,9,1,4,3,0.708959,0.002000
2,9,1,4,4,1.072402,0.001500
2,9,1,4,5,NaN,0.000000
2,9,1,4,6,NaN,0.000000
2,9,1,4,7,NaN,0.000000
2,9,1,4,8,NaN,0.000000
2,9,1,5,0,NaN,0.000000
2,9,1,5,1,0.484087,0.009500
2,9,1,5,2,0.650549,0.231500
2,9,1,5,3,0.760445,0.340000
2,9,1,5,4,0.600363,0.419000
2,9,1,5,5,NaN,0.000000
2,9,1,5,6,NaN,0.000000
2,9,1,5,7,NaN,0.000000
2,9,1,5,8,NaN,0.000000
2,9,1,6,0,1.047974,0.001000
2,9,1,6,1,0.632910,0.012500
2,9,1,6,2,0.789432,0.328000
2,9,1,6,3,0.927105,0.333500
2,9,1,6,4,0.725452,0.324500
2,9,1,6,5,1.024656,0.000500
2,9,1,6,6,NaN,0.000000
2,9,1,6,7,NaN,0.000000
2,9,1,6,8,NaN,0.000000
2,9,1,7,0,NaN,0.000000
2,9,1,7,1,NaN,0.000000
2,9,1,7,2,NaN,0.000000
2,9,1,7,3,NaN,0.000000
2,9,1,7,4,0.387206,0.007500
2,9,1,7,5,0.502890,0.983000
2,9,1,7,6,0.539446,0.009500
2,9,1,7,7,NaN,0.000000
2,9,1,7,8,NaN,0.000000
2,9,1,8,0,NaN,0.000000
2,9,1,8,1,NaN,0.000000
2,9,1,8,2,NaN,0.000000
2,9,1,8,3,NaN,0.000000
2,9,1,8,4,NaN,0.000000
2,9,1,8,5,1.024656,0.000500
2,9,1,8,6,0.287678,0.027000
2,9,1,8,7,0.595897,0.491000
2,9,1,8,8,0.780484,0.481500
2,10,0,0,0,NaN,0.000000
2,10,0,0,1,NaN,0.000000
2,10,0,0,2,NaN,0.000000
2,10,0,0,3,NaN,0.000000
2,10,0,0,4,1.024656,0.000500
2,10,0,0,5,1.024656,0.000500
2,10,0,0,6,1.124922,0.002500
2,10,0,0,7,0.849375,0.006500
2,10,0,0,8,0.567404,0.258000
2,10,0,0,9,0.522499,0.732000
2,10,0,1,0,NaN,0.000000
2,10,0,1,1,NaN,0.000000
2,10,0,1,2,0.523475,0.002000
2,10,0,1,3,0.604382,0.011000
2,10,0,1,4,0.710412,0.102000
2,10,0,1,5,0.525229,0.831500
2,10,0,1,6,0.416470,0.047000
2,10,0,1,7,0.415212,0.006000
2,10,0,1,8,NaN,0.000000
2,10,0,1,9,1.024656,0.000500
2,10,0,2,0,0.311831,0.978500
2,10,0,2,1,0.319899,0.021500
2,10,0,2,2,NaN,0.000000
2,10,0,2,3,NaN,0.000000
2,10,0,2,4,NaN,0.000000
2,10,0,2,5,NaN,0.000000
2,10,0,2,6,NaN,0.000000
2,10,0,2,7,NaN,0.000000
2,10,0,2,8,NaN,0.000000
2,10,0,2,9,NaN,0.000000
2,10,0,3,0,NaN,0.000000
2,10,0,3,1,1.024656,0.000500
2,10,0,3,2,0.222042,0.009500
2,10,0,3,3,0.414687,0.188500
2,10,0,3,4,0.596254,0.682500
2,10,0,3,5,0.702790,0.116000
2,10,0,3,6,0.625568,0.001500
2,10,0,3,7,0.625568,0.001500
2,10,0,3,8,NaN,0.000000
2,10,0,3,9,NaN,0.000000
2,10,0,4,0,1.047974,0.001000
2,10,0,4,1,0.725753,0.013500
2,10,0,4,2,0.270224,0.957500
2,10,0,4,3,0.184647,0.024500
2,10,0,4,4,0.883905,0.003500
2,10,0,4,5,NaN,0.000000
2,10,0,4,6,NaN,0.000000
2,10,0,4,7,NaN,0.000000
2,10,0,4,8,NaN,0.000000
2,10,0,4,9,NaN,0.000000
2,10,0,5,0,NaN,0.000000
2,10,0,5,1,NaN,0.000000
2,10,0,5,2,NaN,0.000000
2,10,0,5,3,NaN,0.000000
2,10,0,5,4,NaN,0.000000
2,10,0,5,5,0.536379,0.002000
2,10,0,5,6,0.784401,0.009000
2,10,0,5,7,0.741808,0.025500
2,10,0,5,8,0.451230,0.700000
2,10,0,5,9,0.536467,0.263500
2,10,0,6,0,NaN,0.000000
2,10,0,6,1,NaN,0.000000
2,10,0,6,2,0.402797,0.016500
2,10,0,6,3,0.327698,0.775000
2,10,0,6,4,0.393476,0.204000
2,10,0,6,5,0.976280,0.004500
2,10,0,6,6,NaN,0.000000
2,10,0,6,7,NaN,0.000000
2,10,0,6,8,NaN,0.000000
2,10,0,6,9,NaN,0.000000
2,10,0,7,0,NaN,0.000000
2,10,0,7,1,NaN,0.000000
2,10,0,7,2,NaN,0.000000
2,10,0,7,3,NaN,0.000000
2,10,0,7,4,0.807980,0.006000
2,10,0,7,5,0.439476,0.020500
2,10,0,7,6,0.706295,0.486500
2,10,0,7,7,0.763060,0.465000
2,10,0,7,8,0.752506,0.021000
2,10,0,7,9,1.047974,0.001000
2,10,0,8,0,NaN,0.000000
2,10,0,8,1,NaN,0.000000
2,10,0,8,2,NaN,0.000000
2,10,0,8,3,1.024656,0.000500
2,10,0,8,4,1.072402,0.001500
2,10,0,8,5,0.766702,0.025000
2,10,0,8,6,0.795521,0.453500
2,10,0,8,7,0.807849,0.495500
2,10,0,8,8,0.680810,0.021000
2,10,0,8,9,1.153202,0.003000
2,10,0,9,0,0.315529,0.020500
2,10,0,9,1,0.410773,0.964500
2,10,0,9,2,0.710914,0.014500
2,10,0,9,3,1.024656,0.000500
2,10,0,9,4,NaN,0.000000
2,10,0,9,5,NaN,0.000000
2,10,0,9,6,NaN,0.000000
2,10,0,9,7,NaN,0.000000
2,10,0,9,8,NaN,0.000000
2,10,0,9,9,NaN,0.000000
2,10,1,0,0,0.311831,0.978500
2,10,1,0,1,0.319899,0.021500
2,10,1,0,2,NaN,0.000000
2,10,1,0,3,NaN,0.000000
2,10,1,0,4,NaN,0.000000
2,10,1,0,5,NaN,0.000000
2,10,1,0,6,NaN,0.000000
2,10,1,0,7,NaN,0.000000
2,10,1,0,8,NaN,0.000000
2,10,1,0,9,NaN,0.000000
2,10,1,1,0,NaN,0.000000
2,10,1,1,1,1.024656,0.000500
2,10,1,1,2,0.222042,0.009500
2,10,1,1,3,0.414687,0.188500
2,10,1,1,4,0.596254,0.682500
2,10,1,1,5,0.702790,0.116000
2,10,1,1,6,0.625568,0.001500
2,10,1,1,7,0.625568,0.001500
2,10,1,1,8,NaN,0.000000
2,10,1,1,9,NaN,0.000000
2,10,1,2,0,1.047974,0.001000
2,10,1,2,1,0.725753,0.013500
2,10,1,2,2,0.270224,0.957500
2,10,1,2,3,0.184647,0.024500
2,10,1,2,4,0.883905,0.003500
2,10,1,2,5,NaN,0.000000
2,10,1,2,6,NaN,0.000000
2,10,1,2,7,NaN,0.000000
2,10,1,2,8,NaN,0.000000
2,10,1,2,9,NaN,0.000000
2,10,1,3,0,NaN,0.000000
2,10,1,3,1,NaN,0.000000
2,10,1,3,2,NaN,0.000000
2,10,1,3,3,NaN,0.000000
2,10,1,3,4,NaN,0.000000
2,10,1,3,5,0.536379,0.002000
2,10,1,3,6,0.784401,0.009000
2,10,1,3,7,0.741808,0.025500
2,10,1,3,8,0.451230,0.700000
2,10,1,3,9,0.536467,0.263500
2,10,1,4,0,NaN,0.000000
2,10,1,4,1,NaN,0.000000
2,10,1,4,2,0.402797,0.016500
2,10,1,4,3,0.327698,0.775000
2,10,1,4,4,0.393476,0.204000
2,10,1,4,5,0.976280,0.004500
2,10,1,4,6,NaN,0.000000
2,10,1,4,7,NaN,0.000000
2,10,1,4,8,NaN,0.000000
2,10,1,4,9,NaN,0.000000
