nGroups,groupSize,whichGroup,testFrom,testTo,esspi,mean
2,5,0,4,3,0.969174,0.537000
2,5,0,4,4,0.460999,0.044500
2,5,1,0,0,NaN,0.000000
2,5,1,0,1,NaN,0.000000
2,5,1,0,2,0.831008,0.012500
2,5,1,0,3,0.288801,0.058500
2,5,1,0,4,0.318556,0.929000
2,5,1,1,0,0.361964,0.923000
2,5,1,1,1,0.317376,0.075500
2,5,1,1,2,0.625568,0.001500
2,5,1,1,3,NaN,0.000000
2,5,1,1,4,NaN,0.000000
2,5,1,2,0,1.024656,0.000500
2,5,1,2,1,0.755417,0.009500
2,5,1,2,2,1.004209,0.408500
2,5,1,2,3,0.969174,0.537000
2,5,1,2,4,0.460999,0.044500
2,5,1,3,0,1.024656,0.000500
2,5,1,3,1,0.858585,0.015500
2,5,1,3,2,0.874421,0.456500
2,5,1,3,3,1.066344,0.494000
2,5,1,3,4,0.228820,0.033500
2,5,1,4,0,0.348168,0.969500
2,5,1,4,1,0.342587,0.030500
2,5,1,4,2,NaN,0.000000
2,5,1,4,3,NaN,0.000000
2,5,1,4,4,NaN,0.000000
2,6,0,0,0,0.708959,0.002000
2,6,0,0,1,0.438333,0.036500
2,6,0,0,2,0.470256,0.894500
2,6,0,0,3,0.422718,0.067000
2,6,0,0,4,NaN,0.000000
2,6,0,0,5,NaN,0.000000
2,6,0,1,0,0.464946,0.975000
2,6,0,1,1,0.453456,0.025000
2,6,0,1,2,NaN,0.000000
2,6,0,1,3,NaN,0.000000
2,6,0,1,4,NaN,0.000000
2,6,0,1,5,NaN,0.000000
2,6,0,2,0,0.508963,0.023000
2,6,0,2,1,0.501608,0.936500
2,6,0,2,2,0.465116,0.038000
2,6,0,2,3,0.775808,0.002500
2,6,0,2,4,NaN,0.000000
2,6,0,2,5,NaN,0.000000
2,6,0,3,0,NaN,0.000000
2,6,0,3,1,0.708959,0.002000
2,6,0,3,2,0.432871,0.066500
2,6,0,3,3,0.470110,0.924000
2,6,0,3,4,0.589459,0.007000
2,6,0,3,5,1.024656,0.000500
2,6,0,4,0,NaN,0.000000
2,6,0,4,1,NaN,0.000000
2,6,0,4,2,1.024656,0.000500
2,6,0,4,3,1.047974,0.001000
2,6,0,4,4,0.471162,0.126000
2,6,0,4,5,0.468211,0.872500
2,6,0,5,0,NaN,0.000000
2,6,0,5,1,NaN,0.000000
2,6,0,5,2,1.024656,0.000500
2,6,0,5,3,0.672362,0.005500
2,6,0,5,4,0.474501,0.867000
2,6,0,5,5,0.477130,0.127000
2,6,1,0,0,0.508963,0.023000
2,6,1,0,1,0.501608,0.936500
2,6,1,0,2,0.465116,0.038000
2,6,1,0,3,0.775808,0.002500
2,6,1,0,4,NaN,0.000000
2,6,1,0,5,NaN,0.000000
2,6,1,1,0,NaN,0.000000
2,6,1,1,1,0.708959,0.002000
2,6,1,1,2,0.432871,0.066500
2,6,1,1,3,0.470110,0.924000
2,6,1,1,4,0.589459,0.007000
2,6,1,1,5,1.024656,0.000500
2,6,1,2,0,NaN,0.000000
2,6,1,2,1,NaN,0.000000
2,6,1,2,2,1.024656,0.000500
2,6,1,2,3,1.047974,0.001000
2,6,1,2,4,0.471162,0.126000
2,6,1,2,5,0.468211,0.872500
2,6,1,3,0,NaN,0.000000
2,6,1,3,1,NaN,0.000000
2,6,1,3,2,1.024656,0.000500
2,6,1,3,3,0.672362,0.005500
2,6,1,3,4,0.474501,0.867000
2,6,1,3,5,0.477130,0.127000
2,6,1,4,0,NaN,0.000000
2,6,1,4,1,0.609489,0.006500
2,6,1,4,2,0.795336,0.723500
2,6,1,4,3,0.766917,0.270000
2,6,1,4,4,NaN,0.000000
2,6,1,4,5,NaN,0.000000
2,6,1,5,0,0.271410,0.086000
2,6,1,5,1,0.312667,0.906000
2,6,1,5,2,0.414601,0.007500
2,6,1,5,3,1.024656,0.000500
2,6,1,5,4,NaN,0.000000
2,6,1,5,5,NaN,0.000000
2,7,0,0,0,0.164060,0.987500
2,7,0,0,1,0.168266,0.012500
2,7,0,0,2,NaN,0.000000
2,7,0,0,3,NaN,0.000000
2,7,0,0,4,NaN,0.000000
2,7,0,0,5,NaN,0.000000
2,7,0,0,6,NaN,0.000000
2,7,0,1,0,0.186070,0.011000
2,7,0,1,1,0.238181,0.896000
2,7,0,1,2,0.277265,0.087500
2,7,0,1,3,0.561086,0.005000
2,7,0,1,4,1.024656,0.000500
2,7,0,1,5,NaN,0.000000
2,7,0,1,6,NaN,0.000000
2,7,0,2,0,NaN,0.000000
2,7,0,2,1,0.625568,0.001500
2,7,0,2,2,0.331047,0.027000
2,7,0,2,3,0.362933,0.555000
2,7,0,2,4,0.353558,0.293500
2,7,0,2,5,0.283680,0.118500
2,7,0,2,6,0.801944,0.004500
2,7,0,3,0,NaN,0.000000
2,7,0,3,1,NaN,0.000000
2,7,0,3,2,1.047974,0.001000
2,7,0,3,3,0.748483,0.008500
2,7,0,3,4,0.700566,0.012000
2,7,0,3,5,0.531677,0.065000
2,7,0,3,6,0.413257,0.913500
2,7,0,4,0,0.625568,0.001500
2,7,0,4,1,0.244784,0.089500
2,7,0,4,2,0.189984,0.848000
2,7,0,4,3,0.153426,0.053500
2,7,0,4,4,0.539949,0.005500
2,7,0,4,5,0.708959,0.002000
2,7,0,4,6,NaN,0.000000
2,7,0,5,0,NaN,0.000000
2,7,0,5,1,1.024656,0.000500
2,7,0,5,2,0.391046,0.021500
2,7,0,5,3,0.671058,0.206000
2,7,0,5,4,0.640838,0.356500
2,7,0,5,5,0.602566,0.384500
2,7,0,5,6,0.493541,0.031000
2,7,0,6,0,NaN,0.000000
2,7,0,6,1,NaN,0.000000
2,7,0,6,2,0.274363,0.015000
2,7,0,6,3,0.648180,0.172000
2,7,0,6,4,0.609216,0.332000
2,7,0,6,5,0.703116,0.430000
2,7,0,6,6,0.575568,0.051000
2,7,1,0,0,NaN,0.000000
2,7,1,0,1,0.625568,0.001500
2,7,1,0,2,0.331047,0.027000
2,7,1,0,3,0.362933,0.555000
2,7,1,0,4,0.353558,0.293500
2,7,1,0,5,0.283680,0.118500
2,7,1,0,6,0.801944,0.004500
2,7,1,1,0,NaN,0.000000
2,7,1,1,1,NaN,0.000000
2,7,1,1,2,1.047974,0.001000
2,7,1,1,3,0.748483,0.008500
2,7,1,1,4,0.700566,0.012000
2,7,1,1,5,0.531677,0.065000
2,7,1,1,6,0.413257,0.913500
2,7,1,2,0,0.625568,0.001500
2,7,1,2,1,0.244784,0.089500
2,7,1,2,2,0.189984,0.848000
2,7,1,2,3,0.153426,0.053500
2,7,1,2,4,0.539949,0.005500
2,7,1,2,5,0.708959,0.002000
2,7,1,2,6,NaN,0.000000
2,7,1,3,0,NaN,0.000000
2,7,1,3,1,1.024656,0.000500
2,7,1,3,2,0.391046,0.021500
2,7,1,3,3,0.671058,0.206000
2,7,1,3,4,0.640838,0.356500
2,7,1,3,5,0.602566,0.384500
2,7,1,3,6,0.493541,0.031000
2,7,1,4,0,NaN,0.000000
2,7,1,4,1,NaN,0.000000
2,7,1,4,2,0.274363,0.015000
2,7,1,4,3,0.648180,0.172000
2,7,1,4,4,0.609216,0.332000
2,7,1,4,5,0.703116,0.430000
2,7,1,4,6,0.575568,0.051000
2,7,1,5,0,NaN,0.000000
2,7,1,5,1,0.931210,0.004000
2,7,1,5,2,0.438333,0.036500
2,7,1,5,3,0.521157,0.356000
2,7,1,5,4,0.737364,0.402500
2,7,1,5,5,0.600838,0.195500
2,7,1,5,6,0.598924,0.005500
2,7,1,6,0,0.775808,0.002500
2,7,1,6,1,0.275171,0.079000
2,7,1,6,2,0.302629,0.752500
2,7,1,6,3,0.290248,0.103000
2,7,1,6,4,0.453804,0.041500
2,7,1,6,5,0.515170,0.021500
2,7,1,6,6,NaN,0.000000
2,8,0,0,0,NaN,0.000000
2,8,0,0,1,NaN,0.000000
2,8,0,0,2,0.418768,0.012500
2,8,0,0,3,0.701138,0.446500
2,8,0,0,4,0.586842,0.272500
2,8,0,0,5,0.562209,0.213500
2,8,0,0,6,0.355683,0.044000
2,8,0,0,7,0.425717,0.011000
2,8,0,1,0,NaN,0.000000
2,8,0,1,1,0.512078,0.001000
2,8,0,1,2,NaN,0.000000
2,8,0,1,3,NaN,0.000000
2,8,0,1,4,NaN,0.000000
2,8,0,1,5,0.390410,0.003500
2,8,0,1,6,0.176706,0.173500
2,8,0,1,7,0.175976,0.822000
2,8,0,2,0,NaN,0.000000
2,8,0,2,1,NaN,0.000000
2,8,0,2,2,NaN,0.000000
2,8,0,2,3,0.431727,0.006500
2,8,0,2,4,0.474582,0.023000
2,8,0,2,5,0.220553,0.130500
2,8,0,2,6,0.218739,0.686500
2,8,0,2,7,0.231842,0.153500
2,8,0,3,0,0.236060,0.015500
2,8,0,3,1,0.221495,0.982500
2,8,0,3,2,0.341219,0.001500
2,8,0,3,3,NaN,0.000000
2,8,0,3,4,NaN,0.000000
2,8,0,3,5,NaN,0.000000
2,8,0,3,6,1.024656,0.000500
2,8,0,3,7,NaN,0.000000
2,8,0,4,0,0.230141,0.984500
2,8,0,4,1,0.235169,0.015000
2,8,0,4,2,NaN,0.000000
2,8,0,4,3,NaN,0.000000
2,8,0,4,4,NaN,0.000000
2,8,0,4,5,NaN,0.000000
2,8,0,4,6,1.024656,0.000500
2,8,0,4,7,NaN,0.000000
2,8,0,5,0,NaN,0.000000
2,8,0,5,1,NaN,0.000000
2,8,0,5,2,0.237962,0.003000
2,8,0,5,3,0.679379,0.353000
2,8,0,5,4,0.727245,0.344500
2,8,0,5,5,0.892158,0.250500
2,8,0,5,6,0.612155,0.044000
2,8,0,5,7,0.846922,0.005000
2,8,0,6,0,NaN,0.000000
2,8,0,6,1,NaN,0.000000
2,8,0,6,2,1.047974,0.001000
2,8,0,6,3,1.095777,0.180500
2,8,0,6,4,0.565518,0.359000
2,8,0,6,5,0.440285,0.401000
2,8,0,6,6,0.393088,0.050000
2,8,0,6,7,0.518730,0.008500
2,8,0,7,0,NaN,0.000000
2,8,0,7,1,0.341219,0.001500
2,8,0,7,2,0.259466,0.982000
2,8,0,7,3,0.232646,0.013500
2,8,0,7,4,0.512078,0.001000
2,8,0,7,5,1.047974,0.001000
2,8,0,7,6,0.512078,0.001000
2,8,0,7,7,NaN,0.000000
2,8,1,0,0,NaN,0.000000
2,8,1,0,1,NaN,0.000000
2,8,1,0,2,NaN,0.000000
2,8,1,0,3,0.431727,0.006500
2,8,1,0,4,0.474582,0.023000
2,8,1,0,5,0.220553,0.130500
2,8,1,0,6,0.218739,0.686500
2,8,1,0,7,0.231842,0.153500
2,8,1,1,0,0.236060,0.015500
2,8,1,1,1,0.221495,0.982500
2,8,1,1,2,0.341219,0.001500
2,8,1,1,3,NaN,0.000000
2,8,1,1,4,NaN,0.000000
2,8,1,1,5,NaN,0.000000
2,8,1,1,6,1.024656,0.000500
2,8,1,1,7,NaN,0.000000
2,8,1,2,0,0.230141,0.984500
2,8,1,2,1,0.235169,0.015000
2,8,1,2,2,NaN,0.000000
2,8,1,2,3,NaN,0.000000
2,8,1,2,4,NaN,0.000000
2,8,1,2,5,NaN,0.000000
2,8,1,2,6,1.024656,0.000500
2,8,1,2,7,NaN,0.000000
2,8,1,3,0,NaN,0.000000
2,8,1,3,1,NaN,0.000000
2,8,1,3,2,0.237962,0.003000
2,8,1,3,3,0.679379,0.353000
2,8,1,3,4,0.727245,0.344500
2,8,1,3,5,0.892158,0.250500
2,8,1,3,6,0.612155,0.044000
2,8,1,3,7,0.846922,0.005000
2,8,1,4,0,NaN,0.000000
2,8,1,4,1,NaN,0.000000
2,8,1,4,2,1.047974,0.001000
2,8,1,4,3,1.095777,0.180500
2,8,1,4,4,0.565518,0.359000
2,8,1,4,5,0.440285,0.401000
2,8,1,4,6,0.393088,0.050000
2,8,1,4,7,0.518730,0.008500
2,8,1,5,0,NaN,0.000000
2,8,1,5,1,0.341219,0.001500
2,8,1,5,2,0.259466,0.982000
2,8,1,5,3,0.232646,0.013500
2,8,1,5,4,0.512078,0.001000
2,8,1,5,5,1.047974,0.001000
2,8,1,5,6,0.512078,0.001000
2,8,1,5,7,NaN,0.000000
2,8,1,6,0,0.491833,0.995000
2,8,1,6,1,0.504347,0.005000
2,8,1,6,2,NaN,0.000000
2,8,1,6,3,NaN,0.000000
2,8,1,6,4,NaN,0.000000
2,8,1,6,5,NaN,0.000000
2,8,1,6,6,NaN,0.000000
2,8,1,6,7,NaN,0.000000
2,8,1,7,0,NaN,0.000000
2,8,1,7,1,NaN,0.000000
2,8,1,7,2,0.512078,0.001000
2,8,1,7,3,0.419507,0.399000
2,8,1,7,4,0.651918,0.330500
2,8,1,7,5,0.853155,0.255500
2,8,1,7,6,0.439272,0.013500
2,8,1,7,7,1.024656,0.000500
2,9,0,0,0,0.390410,0.003500
2,9,0,0,1,0.178502,0.015000
2,9,0,0,2,0.335051,0.430000
2,9,0,0,3,0.333655,0.298000
2,9,0,0,4,0.521626,0.253500
2,9,0,0,5,NaN,0.000000
2,9,0,0,6,NaN,0.000000
2,9,0,0,7,NaN,0.000000
2,9,0,0,8,NaN,0.000000
2,9,0,1,0,NaN,0.000000
2,9,0,1,1,NaN,0.000000
2,9,0,1,2,NaN,0.000000
2,9,0,1,3,NaN,0.000000
2,9,0,1,4,NaN,0.000000
2,9,0,1,5,0.298688,0.008500
2,9,0,1,6,0.487221,0.608500
2,9,0,1,7,0.421265,0.291000
2,9,0,1,8,0.376724,0.092000
2,9,0,2,0,0.089677,0.705000
2,9,0,2,1,0.079459,0.279000
2,9,0,2,2,0.364236,0.010500
2,9,0,2,3,0.304033,0.002500
2,9,0,2,4,0.170359,0.003000
2,9,0,2,5,NaN,0.000000
2,9,0,2,6,NaN,0.000000
2,9,0,2,7,NaN,0.000000
2,9,0,2,8,NaN,0.000000
2,9,0,3,0,NaN,0.000000
2,9,0,3,1,NaN,0.000000
2,9,0,3,2,NaN,0.000000
2,9,0,3,3,NaN,0.000000
2,9,0,3,4,0.625568,0.001500
2,9,0,3,5,0.342342,0.980500
2,9,0,3,6,0.379092,0.008500
2,9,0,3,7,0.416462,0.008500
2,9,0,3,8,1.047974,0.001000
2,9,0,4,0,NaN,0.000000
2,9,0,4,1,NaN,0.000000
2,9,0,4,2,NaN,0.000000
2,9,0,4,3,NaN,0.000000
2,9,0,4,4,NaN,0.000000
2,9,0,4,5,0.512078,0.001000
2,9,0,4,6,0.436037,0.022000
2,9,0,4,7,0.313566,0.254500
2,9,0,4,8,0.270864,0.722500
2,9,0,5,0,NaN,0.000000
2,9,0,5,1,NaN,0.000000
2,9,0,5,2,NaN,0.000000
2,9,0,5,3,NaN,0.000000
2,9,0,5,4,NaN,0.000000
2,9,0,5,5,0.518730,0.008500
2,9,0,5,6,0.503705,0.361000
2,9,0,5,7,0.493621,0.446000
2,9,0,5,8,0.447137,0.184500
2,9,0,6,0,0.082361,0.290500
2,9,0,6,1,0.092988,0.690500
2,9,0,6,2,0.545255,0.009000
2,9,0,6,3,0.651810,0.003000
2,9,0,6,4,0.391013,0.007000
2,9,0,6,5,NaN,0.000000
2,9,0,6,6,NaN,0.000000
2,9,0,6,7,NaN,0.000000
2,9,0,6,8,NaN,0.000000
2,9,0,7,0,NaN,0.000000
2,9,0,7,1,0.504167,0.007000
2,9,0,7,2,0.552076,0.235000
2,9,0,7,3,0.499534,0.395000
2,9,0,7,4,0.511626,0.362000
2,9,0,7,5,0.512078,0.001000
2,9,0,7,6,NaN,0.000000
2,9,0,7,7,NaN,0.000000
2,9,0,7,8,NaN,0.000000
2,9,0,8,0,1.047974,0.001000
2,9,0,8,1,0.379092,0.008500
2,9,0,8,2,0.540671,0.315500
2,9,0,8,3,0.618330,0.301500
2,9,0,8,4,0.555448,0.373000
2,9,0,8,5,1.024656,0.000500
2,9,0,8,6,NaN,0.000000
2,9,0,8,7,NaN,0.000000
2,9,0,8,8,NaN,0.000000
2,9,1,0,0,0.089677,0.705000
2,9,1,0,1,0.079459,0.279000
2,9,1,0,2,0.364236,0.010500
2,9,1,0,3,0.304033,0.002500
2,9,1,0,4,0.170359,0.003000
2,9,1,0,5,NaN,0.000000
2,9,1,0,6,NaN,0.000000
2,9,1,0,7,NaN,0.000000
2,9,1,0,8,NaN,0.000000
2,9,1,1,0,NaN,0.000000
2,9,1,1,1,NaN,0.000000
2,9,1,1,2,NaN,0.000000
2,9,1,1,3,NaN,0.000000
2,9,1,1,4,0.625568,0.001500
2,9,1,1,5,0.342342,0.980500
2,9,1,1,6,0.379092,0.008500
2,9,1,1,7,0.416462,0.008500
2,9,1,1,8,1.047974,0.001000
2,9,1,2,0,NaN,0.000000
2,9,1,2,1,NaN,0.000000
2,9,1,2,2,NaN,0.000000
2,9,1,2,3,NaN,0.000000
2,9,1,2,4,NaN,0.000000
2,9,1,2,5,0.512078,0.001000
2,9,1,2,6,0.436037,0.022000
2,9,1,2,7,0.313566,0.254500
2,9,1,2,8,0.270864,0.722500
2,9,1,3,0,NaN,0.000000
2,9,1,3,1,NaN,0.000000
2,9,1,3,2,NaN,0.000000
2,9,1,3,3,NaN,0.000000
2,9,1,3,4,NaN,0.000000
2,9,1,3,5,0.518730,0.008500
2,9,1,3,6,0.503705,0.361000
2,9,1,3,7,0.493621,0.446000
2,9,1,3,8,0.447137,0.184500
2,9,1,4,0,0.082361,0.290500
2,9,1,4,1,0.092988,0.690500
2,9,1,4,2,0.545255,0.009000
2,9,1,4,3,0.651810,0.003000
2,9,1,4,4,0.391013,0.007000
2,9,1,4,5,NaN,0.000000
2,9,1,4,6,NaN,0.000000
2,9,1,4,7,NaN,0.000000
2,9,1,4,8,NaN,0.000000
2,9,1,5,0,NaN,0.000000
2,9,1,5,1,0.504167,0.007000
2,9,1,5,2,0.552076,0.235000
2,9,1,5,3,0.499534,0.395000
2,9,1,5,4,0.511626,0.362000
2,9,1,5,5,0.512078,0.001000
2,9,1,5,6,NaN,0.000000
2,9,1,5,7,NaN,0.000000
2,9,1,5,8,NaN,0.000000
2,9,1,6,0,1.047974,0.001000
2,9,1,6,1,0.379092,0.008500
2,9,1,6,2,0.540671,0.315500
2,9,1,6,3,0.618330,0.301500
2,9,1,6,4,0.555448,0.373000
2,9,1,6,5,1.024656,0.000500
2,9,1,6,6,NaN,0.000000
2,9,1,6,7,NaN,0.000000
2,9,1,6,8,NaN,0.000000
2,9,1,7,0,NaN,0.000000
2,9,1,7,1,NaN,0.000000
2,9,1,7,2,NaN,0.000000
2,9,1,7,3,NaN,0.000000
2,9,1,7,4,0.723982,0.005000
2,9,1,7,5,0.764862,0.991000
2,9,1,7,6,0.635065,0.004000
2,9,1,7,7,NaN,0.000000
2,9,1,7,8,NaN,0.000000
2,9,1,8,0,NaN,0.000000
2,9,1,8,1,NaN,0.000000
2,9,1,8,2,NaN,0.000000
2,9,1,8,3,NaN,0.000000
2,9,1,8,4,NaN,0.000000
2,9,1,8,5,1.024656,0.000500
2,9,1,8,6,0.339904,0.014500
2,9,1,8,7,0.432611,0.513000
2,9,1,8,8,0.558662,0.472000
2,10,0,0,0,NaN,0.000000
2,10,0,0,1,NaN,0.000000
2,10,0,0,2,NaN,0.000000
2,10,0,0,3,NaN,0.000000
2,10,0,0,4,0.512078,0.001000
2,10,0,0,5,NaN,0.000000
2,10,0,0,6,0.592064,0.002500
2,10,0,0,7,0.416819,0.005500
2,10,0,0,8,0.446002,0.254500
2,10,0,0,9,0.409210,0.736500
2,10,0,1,0,NaN,0.000000
2,10,0,1,1,NaN,0.000000
2,10,0,1,2,0.401758,0.002500
2,10,0,1,3,0.618243,0.017500
2,10,0,1,4,0.248724,0.120000
2,10,0,1,5,0.246116,0.815000
2,10,0,1,6,0.237650,0.041500
2,10,0,1,7,0.705538,0.003500
2,10,0,1,8,NaN,0.000000
2,10,0,1,9,NaN,0.000000
2,10,0,2,0,0.090836,0.988000
2,10,0,2,1,0.093164,0.012000
2,10,0,2,2,NaN,0.000000
2,10,0,2,3,NaN,0.000000
2,10,0,2,4,NaN,0.000000
2,10,0,2,5,NaN,0.000000
2,10,0,2,6,NaN,0.000000
2,10,0,2,7,NaN,0.000000
2,10,0,2,8,NaN,0.000000
2,10,0,2,9,NaN,0.000000
2,10,0,3,0,NaN,0.000000
2,10,0,3,1,NaN,0.000000
2,10,0,3,2,0.750865,0.006500
2,10,0,3,3,0.200227,0.183000
2,10,0,3,4,0.296129,0.669500
2,10,0,3,5,0.260437,0.137000
2,10,0,3,6,0.547938,0.004000
2,10,0,3,7,NaN,0.000000
2,10,0,3,8,NaN,0.000000
2,10,0,3,9,NaN,0.000000
2,10,0,4,0,NaN,0.000000
2,10,0,4,1,0.253208,0.010500
2,10,0,4,2,0.287201,0.955000
2,10,0,4,3,0.282086,0.030500
2,10,0,4,4,0.414921,0.002000
2,10,0,4,5,NaN,0.000000
2,10,0,4,6,NaN,0.000000
2,10,0,4,7,0.255789,0.002000
2,10,0,4,8,NaN,0.000000
2,10,0,4,9,NaN,0.000000
2,10,0,5,0,NaN,0.000000
2,10,0,5,1,NaN,0.000000
2,10,0,5,2,NaN,0.000000
2,10,0,5,3,NaN,0.000000
2,10,0,5,4,NaN,0.000000
2,10,0,5,5,0.523475,0.002000
2,10,0,5,6,0.470153,0.007000
2,10,0,5,7,0.371321,0.024500
2,10,0,5,8,0.422502,0.705500
2,10,0,5,9,0.406963,0.261000
2,10,0,6,0,NaN,0.000000
2,10,0,6,1,NaN,0.000000
2,10,0,6,2,0.321195,0.025500
2,10,0,6,3,0.186560,0.766000
2,10,0,6,4,0.208047,0.200500
2,10,0,6,5,0.890887,0.007000
2,10,0,6,6,NaN,0.000000
2,10,0,6,7,NaN,0.000000
2,10,0,6,8,NaN,0.000000
2,10,0,6,9,0.512078,0.001000
2,10,0,7,0,NaN,0.000000
2,10,0,7,1,NaN,0.000000
2,10,0,7,2,NaN,0.000000
2,10,0,7,3,0.512078,0.001000
2,10,0,7,4,1.047974,0.001000
2,10,0,7,5,0.644158,0.015000
2,10,0,7,6,0.440262,0.506500
2,10,0,7,7,0.456597,0.460000
2,10,0,7,8,0.697884,0.016000
2,10,0,7,9,1.024656,0.000500
2,10,0,8,0,NaN,0.000000
2,10,0,8,1,NaN,0.000000
2,10,0,8,2,NaN,0.000000
2,10,0,8,3,0.708959,0.002000
2,10,0,8,4,0.343624,0.006000
2,10,0,8,5,0.307510,0.024000
2,10,0,8,6,0.439488,0.438500
2,10,0,8,7,0.495127,0.504500
2,10,0,8,8,0.403992,0.024000
2,10,0,8,9,1.047974,0.001000
2,10,0,9,0,0.093164,0.012000
2,10,0,9,1,0.160691,0.977500
2,10,0,9,2,0.253208,0.010500
2,10,0,9,3,NaN,0.000000
2,10,0,9,4,NaN,0.000000
2,10,0,9,5,NaN,0.000000
2,10,0,9,6,NaN,0.000000
2,10,0,9,7,NaN,0.000000
2,10,0,9,8,NaN,0.000000
2,10,0,9,9,NaN,0.000000
2,10,1,0,0,0.090836,0.988000
2,10,1,0,1,0.093164,0.012000
2,10,1,0,2,NaN,0.000000
2,10,1,0,3,NaN,0.000000
2,10,1,0,4,NaN,0.000000
2,10,1,0,5,NaN,0.000000
2,10,1,0,6,NaN,0.000000
2,10,1,0,7,NaN,0.000000
2,10,1,0,8,NaN,0.000000
2,10,1,0,9,NaN,0.000000
2,10,1,1,0,NaN,0.000000
2,10,1,1,1,NaN,0.000000
2,10,1,1,2,0.750865,0.006500
2,10,1,1,3,0.200227,0.183000
2,10,1,1,4,0.296129,0.669500
2,10,1,1,5,0.260437,0.137000
2,10,1,1,6,0.547938,0.004000
2,10,1,1,7,NaN,0.000000
2,10,1,1,8,NaN,0.000000
2,10,1,1,9,NaN,0.000000
2,10,1,2,0,NaN,0.000000
2,10,1,2,1,0.253208,0.010500
2,10,1,2,2,0.287201,0.955000
2,10,1,2,3,0.282086,0.030500
2,10,1,2,4,0.414921,0.002000
2,10,1,2,5,NaN,0.000000
2,10,1,2,6,NaN,0.000000
2,10,1,2,7,0.255789,0.002000
2,10,1,2,8,NaN,0.000000
2,10,1,2,9,NaN,0.000000
2,10,1,3,0,NaN,0.000000
2,10,1,3,1,NaN,0.000000
2,10,1,3,2,NaN,0.000000
2,10,1,3,3,NaN,0.000000
2,10,1,3,4,NaN,0.000000
2,10,1,3,5,0.523475,0.002000
2,10,1,3,6,0.470153,0.007000
2,10,1,3,7,0.371321,0.024500
2,10,1,3,8,0.422502,0.705500
2,10,1,3,9,0.406963,0.261000
2,10,1,4,0,NaN,0.000000
2,10,1,4,1,NaN,0.000000
2,10,1,4,2,0.321195,0.025500
2,10,1,4,3,0.186560,0.766000
2,10,1,4,4,0.208047,0.200500
2,10,1,4,5,0.890887,0.007000
2,10,1,4,6,NaN,0.000000
2,10,1,4,7,NaN,0.000000
2,10,1,4,8,NaN,0.000000
2,10,1,4,9,0.512078,0.001000
