nGroups,groupSize,whichGroup,testFrom,testTo,esspi,mean
2,9,1,2,0,NaN,0.000000
2,9,1,2,1,NaN,0.000000
2,9,1,2,2,NaN,0.000000
2,9,1,2,3,NaN,0.000000
2,9,1,2,4,NaN,0.000000
2,9,1,2,5,NaN,0.000000
2,9,1,2,6,0.386736,0.021000
2,9,1,2,7,0.577515,0.235500
2,9,1,2,8,0.589556,0.743500
2,9,1,3,0,NaN,0.000000
2,9,1,3,1,NaN,0.000000
2,9,1,3,2,NaN,0.000000
2,9,1,3,3,NaN,0.000000
2,9,1,3,4,NaN,0.000000
2,9,1,3,5,0.241121,0.007000
2,9,1,3,6,0.515796,0.327000
2,9,1,3,7,0.665318,0.489000
2,9,1,3,8,0.567396,0.177000
2,9,1,4,0,0.125259,0.256500
2,9,1,4,1,0.133744,0.723500
2,9,1,4,2,0.219967,0.013000
2,9,1,4,3,0.313894,0.005000
2,9,1,4,4,0.708959,0.002000
2,9,1,4,5,NaN,0.000000
2,9,1,4,6,NaN,0.000000
2,9,1,4,7,NaN,0.000000
2,9,1,4,8,NaN,0.000000
2,9,1,5,0,1.047974,0.001000
2,9,1,5,1,0.524478,0.006000
2,9,1,5,2,0.616419,0.235000
2,9,1,5,3,0.518249,0.344000
2,9,1,5,4,0.674783,0.414000
2,9,1,5,5,NaN,0.000000
2,9,1,5,6,NaN,0.000000
2,9,1,5,7,NaN,0.000000
2,9,1,5,8,NaN,0.000000
2,9,1,6,0,0.478690,0.002500
2,9,1,6,1,0.569610,0.014500
2,9,1,6,2,0.925558,0.294500
2,9,1,6,3,0.941880,0.351000
2,9,1,6,4,1.102820,0.337500
2,9,1,6,5,NaN,0.000000
2,9,1,6,6,NaN,0.000000
2,9,1,6,7,NaN,0.000000
2,9,1,6,8,NaN,0.000000
2,9,1,7,0,NaN,0.000000
2,9,1,7,1,NaN,0.000000
2,9,1,7,2,NaN,0.000000
2,9,1,7,3,NaN,0.000000
2,9,1,7,4,0.536234,0.004500
2,9,1,7,5,0.410812,0.986500
2,9,1,7,6,0.366483,0.009000
2,9,1,7,7,NaN,0.000000
2,9,1,7,8,NaN,0.000000
2,9,1,8,0,NaN,0.000000
2,9,1,8,1,1.024656,0.000500
2,9,1,8,2,NaN,0.000000
2,9,1,8,3,NaN,0.000000
2,9,1,8,4,NaN,0.000000
2,9,1,8,5,NaN,0.000000
2,9,1,8,6,0.192461,0.035500
2,9,1,8,7,0.552255,0.486500
2,9,1,8,8,0.694226,0.477500
2,10,0,0,0,NaN,0.000000
2,10,0,0,1,NaN,0.000000
2,10,0,0,2,NaN,0.000000
2,10,0,0,3,NaN,0.000000
2,10,0,0,4,NaN,0.000000
2,10,0,0,5,0.625568,0.001500
2,10,0,0,6,0.543487,0.007000
2,10,0,0,7,0.705014,0.012500
2,10,0,0,8,0.677589,0.245500
2,10,0,0,9,0.757497,0.733500
2,10,0,1,0,0.512078,0.001000
2,10,0,1,1,NaN,0.000000
2,10,0,1,2,NaN,0.000000
2,10,0,1,3,0.940355,0.010000
2,10,0,1,4,0.388253,0.115000
2,10,0,1,5,0.393106,0.814000
2,10,0,1,6,0.523062,0.055500
2,10,0,1,7,1.214348,0.004000
2,10,0,1,8,NaN,0.000000
2,10,0,1,9,1.024656,0.000500
2,10,0,2,0,0.178746,0.985500
2,10,0,2,1,0.265332,0.013000
2,10,0,2,2,NaN,0.000000
2,10,0,2,3,NaN,0.000000
2,10,0,2,4,0.341219,0.001500
2,10,0,2,5,NaN,0.000000
2,10,0,2,6,NaN,0.000000
2,10,0,2,7,NaN,0.000000
2,10,0,2,8,NaN,0.000000
2,10,0,2,9,NaN,0.000000
2,10,0,3,0,NaN,0.000000
2,10,0,3,1,NaN,0.000000
2,10,0,3,2,0.472589,0.014000
2,10,0,3,3,0.462066,0.189000
2,10,0,3,4,0.672417,0.672500
2,10,0,3,5,0.422089,0.120000
2,10,0,3,6,0.651810,0.003000
2,10,0,3,7,1.024656,0.000500
2,10,0,3,8,NaN,0.000000
2,10,0,3,9,0.512078,0.001000
2,10,0,4,0,0.341219,0.001500
2,10,0,4,1,0.627932,0.013000
2,10,0,4,2,0.381937,0.955000
2,10,0,4,3,0.373248,0.027000
2,10,0,4,4,0.587071,0.003500
2,10,0,4,5,NaN,0.000000
2,10,0,4,6,NaN,0.000000
2,10,0,4,7,NaN,0.000000
2,10,0,4,8,NaN,0.000000
2,10,0,4,9,NaN,0.000000
2,10,0,5,0,NaN,0.000000
2,10,0,5,1,NaN,0.000000
2,10,0,5,2,NaN,0.000000
2,10,0,5,3,NaN,0.000000
2,10,0,5,4,NaN,0.000000
2,10,0,5,5,0.625568,0.001500
2,10,0,5,6,0.466076,0.012500
2,10,0,5,7,0.383612,0.028500
2,10,0,5,8,0.647545,0.699500
2,10,0,5,9,0.769983,0.258000
2,10,0,6,0,NaN,0.000000
2,10,0,6,1,1.024656,0.000500
2,10,0,6,2,0.502253,0.016500
2,10,0,6,3,0.380598,0.773000
2,10,0,6,4,0.398686,0.200000
2,10,0,6,5,0.507578,0.010000
2,10,0,6,6,NaN,0.000000
2,10,0,6,7,NaN,0.000000
2,10,0,6,8,NaN,0.000000
2,10,0,6,9,NaN,0.000000
2,10,0,7,0,NaN,0.000000
2,10,0,7,1,NaN,0.000000
2,10,0,7,2,NaN,0.000000
2,10,0,7,3,1.047974,0.001000
2,10,0,7,4,0.931210,0.004000
2,10,0,7,5,0.605421,0.026000
2,10,0,7,6,0.647150,0.466500
2,10,0,7,7,0.625769,0.475500
2,10,0,7,8,0.490991,0.024500
2,10,0,7,9,0.478690,0.002500
2,10,0,8,0,NaN,0.000000
2,10,0,8,1,NaN,0.000000
2,10,0,8,2,NaN,0.000000
2,10,0,8,3,NaN,0.000000
2,10,0,8,4,0.705538,0.003500
2,10,0,8,5,0.491629,0.027000
2,10,0,8,6,0.671121,0.455500
2,10,0,8,7,0.705099,0.479000
2,10,0,8,8,0.441704,0.030500
2,10,0,8,9,0.680437,0.004500
2,10,0,9,0,0.353801,0.012000
2,10,0,9,1,0.288930,0.973500
2,10,0,9,2,0.547832,0.014500
2,10,0,9,3,NaN,0.000000
2,10,0,9,4,NaN,0.000000
2,10,0,9,5,NaN,0.000000
2,10,0,9,6,NaN,0.000000
2,10,0,9,7,NaN,0.000000
2,10,0,9,8,NaN,0.000000
2,10,0,9,9,NaN,0.000000
2,10,1,0,0,0.178746,0.985500
2,10,1,0,1,0.265332,0.013000
2,10,1,0,2,NaN,0.000000
2,10,1,0,3,NaN,0.000000
2,10,1,0,4,0.341219,0.001500
2,10,1,0,5,NaN,0.000000
2,10,1,0,6,NaN,0.000000
