nGroups,groupSize,whichGroup,testFrom,testTo,esspi,mean
2,6,1,0,3,1.098021,0.002000
2,6,1,0,4,NaN,0.000000
2,6,1,0,5,NaN,0.000000
2,6,1,1,0,1.024656,0.000500
2,6,1,1,1,0.775808,0.002500
2,6,1,1,2,0.980933,0.061500
2,6,1,1,3,0.905406,0.927500
2,6,1,1,4,0.654550,0.008000
2,6,1,1,5,NaN,0.000000
2,6,1,2,0,1.024656,0.000500
2,6,1,2,1,NaN,0.000000
2,6,1,2,2,0.512078,0.001000
2,6,1,2,3,NaN,0.000000
2,6,1,2,4,0.756743,0.116500
2,6,1,2,5,0.697050,0.882000
2,6,1,3,0,NaN,0.000000
2,6,1,3,1,NaN,0.000000
2,6,1,3,2,NaN,0.000000
2,6,1,3,3,0.513918,0.009000
2,6,1,3,4,0.657649,0.873000
2,6,1,3,5,0.700038,0.118000
2,6,1,4,0,NaN,0.000000
2,6,1,4,1,0.818296,0.009000
2,6,1,4,2,0.931146,0.715500
2,6,1,4,3,0.824936,0.275500
2,6,1,4,4,NaN,0.000000
2,6,1,4,5,NaN,0.000000
2,6,1,5,0,0.633822,0.090500
2,6,1,5,1,0.649474,0.897000
2,6,1,5,2,0.639882,0.011000
2,6,1,5,3,1.024656,0.000500
2,6,1,5,4,0.512078,0.001000
2,6,1,5,5,NaN,0.000000
2,7,0,0,0,0.080194,0.989000
2,7,0,0,1,0.082247,0.011000
2,7,0,0,2,NaN,0.000000
2,7,0,0,3,NaN,0.000000
2,7,0,0,4,NaN,0.000000
2,7,0,0,5,NaN,0.000000
2,7,0,0,6,NaN,0.000000
2,7,0,1,0,0.070745,0.009000
2,7,0,1,1,0.255491,0.901500
2,7,0,1,2,0.357524,0.081500
2,7,0,1,3,0.355372,0.007500
2,7,0,1,4,1.024656,0.000500
2,7,0,1,5,NaN,0.000000
2,7,0,1,6,NaN,0.000000
2,7,0,2,0,1.024656,0.000500
2,7,0,2,1,0.502668,0.003500
2,7,0,2,2,0.374889,0.026000
2,7,0,2,3,0.473388,0.504500
2,7,0,2,4,0.459744,0.331000
2,7,0,2,5,0.609332,0.129000
2,7,0,2,6,0.890819,0.005500
2,7,0,3,0,1.024656,0.000500
2,7,0,3,1,NaN,0.000000
2,7,0,3,2,0.512078,0.001000
2,7,0,3,3,0.735646,0.013000
2,7,0,3,4,0.529500,0.024500
2,7,0,3,5,0.379681,0.069500
2,7,0,3,6,0.387148,0.891500
2,7,0,4,0,NaN,0.000000
2,7,0,4,1,0.344576,0.079500
2,7,0,4,2,0.212320,0.863500
2,7,0,4,3,0.245201,0.052500
2,7,0,4,4,0.801944,0.004500
2,7,0,4,5,NaN,0.000000
2,7,0,4,6,NaN,0.000000
2,7,0,5,0,0.512078,0.001000
2,7,0,5,1,1.072402,0.001500
2,7,0,5,2,0.483955,0.016000
2,7,0,5,3,0.574103,0.233500
2,7,0,5,4,0.759483,0.333000
2,7,0,5,5,0.891365,0.379000
2,7,0,5,6,0.835228,0.036000
2,7,0,6,0,NaN,0.000000
