nGroups,groupSize,whichGroup,testFrom,testTo,esspi,mean
2,8,0,3,4,NaN,0.000000
2,8,0,3,5,NaN,0.000000
2,8,0,3,6,NaN,0.000000
2,8,0,3,7,NaN,0.000000
2,8,0,4,0,0.247144,0.977500
2,8,0,4,1,0.249500,0.022000
2,8,0,4,2,NaN,0.000000
2,8,0,4,3,NaN,0.000000
2,8,0,4,4,NaN,0.000000
2,8,0,4,5,NaN,0.000000
2,8,0,4,6,1.024656,0.000500
2,8,0,4,7,NaN,0.000000
2,8,0,5,0,NaN,0.000000
2,8,0,5,1,1.024656,0.000500
2,8,0,5,2,1.214348,0.004000
2,8,0,5,3,0.185791,0.332000
2,8,0,5,4,0.201680,0.360500
2,8,0,5,5,0.208304,0.260500
2,8,0,5,6,0.332239,0.037500
2,8,0,5,7,0.230332,0.005000
2,8,0,6,0,NaN,0.000000
2,8,0,6,1,NaN,0.000000
2,8,0,6,2,0.304033,0.002500
2,8,0,6,3,0.208762,0.184500
2,8,0,6,4,0.173980,0.350500
2,8,0,6,5,0.187557,0.397500
2,8,0,6,6,0.289681,0.063000
2,8,0,6,7,0.422860,0.002000
2,8,0,7,0,NaN,0.000000
2,8,0,7,1,1.072402,0.001500
2,8,0,7,2,0.542016,0.989000
2,8,0,7,3,0.482181,0.006000
2,8,0,7,4,0.625568,0.001500
2,8,0,7,5,1.072402,0.001500
2,8,0,7,6,1.024656,0.000500
2,8,0,7,7,NaN,0.000000
2,8,1,0,0,NaN,0.000000
2,8,1,0,1,NaN,0.000000
2,8,1,0,2,NaN,0.000000
2,8,1,0,3,0.699414,0.009500
2,8,1,0,4,0.365271,0.025000
2,8,1,0,5,0.198032,0.112000
2,8,1,0,6,0.165115,0.732000
2,8,1,0,7,0.139549,0.121500
2,8,1,1,0,0.253545,0.022500
2,8,1,1,1,0.265044,0.976000
2,8,1,1,2,1.072402,0.001500
2,8,1,1,3,NaN,0.000000
2,8,1,1,4,NaN,0.000000
2,8,1,1,5,NaN,0.000000
2,8,1,1,6,NaN,0.000000
2,8,1,1,7,NaN,0.000000
2,8,1,2,0,0.247144,0.977500
2,8,1,2,1,0.249500,0.022000
2,8,1,2,2,NaN,0.000000
2,8,1,2,3,NaN,0.000000
2,8,1,2,4,NaN,0.000000
2,8,1,2,5,NaN,0.000000
2,8,1,2,6,1.024656,0.000500
2,8,1,2,7,NaN,0.000000
2,8,1,3,0,NaN,0.000000
2,8,1,3,1,1.024656,0.000500
2,8,1,3,2,1.214348,0.004000
2,8,1,3,3,0.185791,0.332000
2,8,1,3,4,0.201680,0.360500
2,8,1,3,5,0.208304,0.260500
2,8,1,3,6,0.332239,0.037500
2,8,1,3,7,0.230332,0.005000
2,8,1,4,0,NaN,0.000000
2,8,1,4,1,NaN,0.000000
2,8,1,4,2,0.304033,0.002500
2,8,1,4,3,0.208762,0.184500
2,8,1,4,4,0.173980,0.350500
2,8,1,4,5,0.187557,0.397500
2,8,1,4,6,0.289681,0.063000
2,8,1,4,7,0.422860,0.002000
2,8,1,5,0,NaN,0.000000
2,8,1,5,1,1.072402,0.001500
2,8,1,5,2,0.542016,0.989000
2,8,1,5,3,0.482181,0.006000
2,8,1,5,4,0.625568,0.001500
2,8,1,5,5,1.072402,0.001500
2,8,1,5,6,1.024656,0.000500
2,8,1,5,7,NaN,0.000000
2,8,1,6,0,0.249055,0.988500
2,8,1,6,1,0.255433,0.011500
2,8,1,6,2,NaN,0.000000
2,8,1,6,3,NaN,0.000000
2,8,1,6,4,NaN,0.000000
2,8,1,6,5,NaN,0.000000
2,8,1,6,6,NaN,0.000000
2,8,1,6,7,NaN,0.000000
2,8,1,7,0,NaN,0.000000
2,8,1,7,1,NaN,0.000000
2,8,1,7,2,NaN,0.000000
2,8,1,7,3,0.201361,0.307000
2,8,1,7,4,0.178939,0.391000
2,8,1,7,5,0.213353,0.283000
2,8,1,7,6,0.340132,0.019000
2,8,1,7,7,NaN,0.000000
2,9,0,0,0,1.024656,0.000500
2,9,0,0,1,0.191816,0.017500
2,9,0,0,2,0.175853,0.373500
2,9,0,0,3,0.123659,0.309000
2,9,0,0,4,0.192426,0.299000
2,9,0,0,5,1.024656,0.000500
2,9,0,0,6,NaN,0.000000
2,9,0,0,7,NaN,0.000000
2,9,0,0,8,NaN,0.000000
2,9,0,1,0,NaN,0.000000
2,9,0,1,1,NaN,0.000000
2,9,0,1,2,NaN,0.000000
2,9,0,1,3,NaN,0.000000
2,9,0,1,4,NaN,0.000000
2,9,0,1,5,0.513918,0.009000
2,9,0,1,6,0.144000,0.644500
2,9,0,1,7,0.134559,0.276000
2,9,0,1,8,0.226971,0.070500
2,9,0,2,0,0.080553,0.667000
2,9,0,2,1,0.077764,0.315500
2,9,0,2,2,0.081962,0.016000
2,9,0,2,3,0.341219,0.001500
2,9,0,2,4,NaN,0.000000
2,9,0,2,5,NaN,0.000000
2,9,0,2,6,NaN,0.000000
2,9,0,2,7,NaN,0.000000
2,9,0,2,8,NaN,0.000000
2,9,0,3,0,NaN,0.000000
2,9,0,3,1,NaN,0.000000
2,9,0,3,2,0.512078,0.001000
2,9,0,3,3,NaN,0.000000
2,9,0,3,4,0.451109,0.005500
2,9,0,3,5,0.358359,0.977500
2,9,0,3,6,0.446906,0.012000
2,9,0,3,7,0.651810,0.003000
2,9,0,3,8,1.047974,0.001000
2,9,0,4,0,NaN,0.000000
2,9,0,4,1,NaN,0.000000
2,9,0,4,2,NaN,0.000000
2,9,0,4,3,NaN,0.000000
2,9,0,4,4,NaN,0.000000
2,9,0,4,5,NaN,0.000000
2,9,0,4,6,0.335220,0.012500
2,9,0,4,7,0.109427,0.252500
2,9,0,4,8,0.112414,0.735000
2,9,0,5,0,NaN,0.000000
2,9,0,5,1,NaN,0.000000
2,9,0,5,2,NaN,0.000000
2,9,0,5,3,NaN,0.000000
2,9,0,5,4,NaN,0.000000
2,9,0,5,5,0.440438,0.007000
2,9,0,5,6,0.138368,0.331000
2,9,0,5,7,0.174112,0.468500
2,9,0,5,8,0.112653,0.193500
2,9,0,6,0,0.074549,0.329000
2,9,0,6,1,0.091323,0.625000
2,9,0,6,2,0.103887,0.040000
2,9,0,6,3,0.587071,0.003500
2,9,0,6,4,0.592064,0.002500
2,9,0,6,5,NaN,0.000000
2,9,0,6,6,NaN,0.000000
2,9,0,6,7,NaN,0.000000
2,9,0,6,8,NaN,0.000000
2,9,0,7,0,0.255789,0.002000
2,9,0,7,1,0.259923,0.015000
2,9,0,7,2,0.160944,0.258000
2,9,0,7,3,0.115981,0.373000
2,9,0,7,4,0.168104,0.351500
2,9,0,7,5,1.024656,0.000500
