nGroups,groupSize,whichGroup,testFrom,testTo,esspi,mean
1,6,0,1,3,NaN,0.000000
1,6,0,1,4,NaN,0.000000
1,6,0,1,5,NaN,0.000000
1,6,0,2,0,0.512078,0.001000
1,6,0,2,1,0.527327,0.161500
1,6,0,2,2,0.428151,0.158000
1,6,0,2,3,0.489702,0.265500
1,6,0,2,4,1.042795,0.291000
1,6,0,2,5,0.748364,0.123000
1,6,0,3,0,NaN,0.000000
1,6,0,3,1,0.345145,0.265000
1,6,0,3,2,0.308959,0.254000
1,6,0,3,3,0.651501,0.253000
1,6,0,3,4,0.797445,0.182500
1,6,0,3,5,0.898841,0.045500
1,6,0,4,0,NaN,0.000000
1,6,0,4,1,0.431880,0.232000
1,6,0,4,2,0.343084,0.148500
1,6,0,4,3,0.535421,0.241000
1,6,0,4,4,0.735533,0.261500
1,6,0,4,5,0.443609,0.117000
1,6,0,5,0,NaN,0.000000
1,6,0,5,1,1.024656,0.000500
1,6,0,5,2,0.685709,0.011500
1,6,0,5,3,0.414889,0.049000
1,6,0,5,4,0.371269,0.226000
1,6,0,5,5,0.336163,0.713000
1,7,0,0,0,0.654309,0.421500
1,7,0,0,1,0.460931,0.212500
1,7,0,0,2,0.619271,0.134000
1,7,0,0,3,0.516768,0.098500
1,7,0,0,4,0.642146,0.072500
1,7,0,0,5,0.539349,0.061000
1,7,0,0,6,NaN,0.000000
1,7,0,1,0,0.490604,0.122000
1,7,0,1,1,0.560397,0.203500
1,7,0,1,2,0.361274,0.225500
1,7,0,1,3,0.498509,0.235000
1,7,0,1,4,0.669768,0.135500
1,7,0,1,5,0.799073,0.078000
1,7,0,1,6,1.024656,0.000500
1,7,0,2,0,0.465801,0.234000
1,7,0,2,1,0.377530,0.163500
1,7,0,2,2,0.371442,0.163000
1,7,0,2,3,0.464343,0.128500
1,7,0,2,4,0.369657,0.159500
1,7,0,2,5,0.326189,0.149500
1,7,0,2,6,0.255789,0.002000
1,7,0,3,0,NaN,0.000000
1,7,0,3,1,NaN,0.000000
1,7,0,3,2,NaN,0.000000
1,7,0,3,3,0.512078,0.001000
1,7,0,3,4,NaN,0.000000
1,7,0,3,5,0.155704,0.006000
1,7,0,3,6,0.170645,0.993000
1,7,0,4,0,0.784334,0.018000
1,7,0,4,1,0.472424,0.054500
1,7,0,4,2,0.682986,0.085500
1,7,0,4,3,0.635245,0.132500
1,7,0,4,4,0.428446,0.256000
1,7,0,4,5,0.398111,0.449500
1,7,0,4,6,0.261226,0.004000
1,7,0,5,0,0.777033,0.116000
1,7,0,5,1,0.859176,0.207500
1,7,0,5,2,0.478502,0.185000
1,7,0,5,3,0.605871,0.196000
1,7,0,5,4,0.609180,0.178500
1,7,0,5,5,0.829741,0.116500
1,7,0,5,6,1.024656,0.000500
1,7,0,6,0,0.721103,0.088500
1,7,0,6,1,0.570555,0.158500
1,7,0,6,2,0.564060,0.207000
1,7,0,6,3,0.993680,0.208500
1,7,0,6,4,0.474923,0.198000
1,7,0,6,5,0.496709,0.139500
1,7,0,6,6,NaN,0.000000
1,8,0,0,0,0.436125,0.113500
1,8,0,0,1,0.350510,0.145500
1,8,0,0,2,0.125324,0.243500
1,8,0,0,3,0.233727,0.434000
1,8,0,0,4,0.133248,0.057500
1,8,0,0,5,0.312954,0.006000
1,8,0,0,6,NaN,0.000000
1,8,0,0,7,NaN,0.000000
1,8,0,1,0,NaN,0.000000
1,8,0,1,1,1.047974,0.001000
1,8,0,1,2,0.364576,0.006000
1,8,0,1,3,0.168187,0.032500
1,8,0,1,4,0.263491,0.356500
1,8,0,1,5,0.254257,0.543000
1,8,0,1,6,0.191657,0.056000
1,8,0,1,7,0.561086,0.005000
1,8,0,2,0,NaN,0.000000
1,8,0,2,1,NaN,0.000000
1,8,0,2,2,NaN,0.000000
1,8,0,2,3,NaN,0.000000
1,8,0,2,4,0.023826,0.042000
1,8,0,2,5,1.024656,0.000500
1,8,0,2,6,0.033131,0.195500
1,8,0,2,7,0.029645,0.762000
1,8,0,3,0,0.024320,0.041000
1,8,0,3,1,NaN,0.000000
1,8,0,3,2,1.047974,0.001000
1,8,0,3,3,0.143774,0.038500
1,8,0,3,4,0.162916,0.516000
1,8,0,3,5,0.238350,0.381000
1,8,0,3,6,0.369327,0.020000
1,8,0,3,7,0.204531,0.002500
1,8,0,4,0,0.323814,0.512000
1,8,0,4,1,0.664454,0.225000
1,8,0,4,2,0.593374,0.142500
1,8,0,4,3,0.651267,0.075000
1,8,0,4,4,0.592064,0.002500
1,8,0,4,5,0.512078,0.001000
1,8,0,4,6,0.023826,0.042000
1,8,0,4,7,NaN,0.000000
1,8,0,5,0,NaN,0.000000
1,8,0,5,1,0.023826,0.042000
1,8,0,5,2,NaN,0.000000
1,8,0,5,3,0.127645,0.004000
1,8,0,5,4,0.319928,0.009500
1,8,0,5,5,0.222063,0.068500
1,8,0,5,6,0.040091,0.686500
1,8,0,5,7,0.034019,0.189500
1,8,0,6,0,0.928328,0.192000
1,8,0,6,1,0.468002,0.301000
1,8,0,6,2,0.498923,0.292500
1,8,0,6,3,0.390037,0.166500
1,8,0,6,4,0.305348,0.007000
1,8,0,6,5,NaN,0.000000
1,8,0,6,6,NaN,0.000000
1,8,0,6,7,0.024320,0.041000
1,8,0,7,0,0.576200,0.141500
1,8,0,7,1,0.459197,0.285500
1,8,0,7,2,0.387607,0.314500
1,8,0,7,3,0.130412,0.249500
1,8,0,7,4,0.338719,0.009000
1,8,0,7,5,NaN,0.000000
1,8,0,7,6,NaN,0.000000
1,8,0,7,7,NaN,0.000000
1,9,0,0,0,NaN,0.000000
1,9,0,0,1,0.025074,0.090500
1,9,0,0,2,0.120144,0.090500
1,9,0,0,3,0.063494,0.303000
1,9,0,0,4,0.048811,0.466000
1,9,0,0,5,0.196987,0.050000
1,9,0,0,6,NaN,0.000000
1,9,0,0,7,NaN,0.000000
1,9,0,0,8,NaN,0.000000
1,9,0,1,0,NaN,0.000000
1,9,0,1,1,NaN,0.000000
1,9,0,1,2,NaN,0.000000
1,9,0,1,3,NaN,0.000000
1,9,0,1,4,NaN,0.000000
1,9,0,1,5,0.723982,0.005000
1,9,0,1,6,0.091910,0.285000
1,9,0,1,7,0.211160,0.405000
1,9,0,1,8,0.249905,0.305000
1,9,0,2,0,0.035112,0.052500
1,9,0,2,1,0.076553,0.410500
1,9,0,2,2,0.145455,0.221000
1,9,0,2,3,0.193019,0.141500
1,9,0,2,4,0.205088,0.070000
1,9,0,2,5,0.273457,0.021000
1,9,0,2,6,1.024656,0.000500
1,9,0,2,7,NaN,0.000000
1,9,0,2,8,0.023806,0.083000
1,9,0,3,0,NaN,0.000000
1,9,0,3,1,NaN,0.000000
1,9,0,3,2,NaN,0.000000
1,9,0,3,3,NaN,0.000000
1,9,0,3,4,0.625568,0.001500
1,9,0,3,5,0.029162,0.101000
1,9,0,3,6,0.119832,0.634500
1,9,0,3,7,0.437285,0.203500
1,9,0,3,8,0.638563,0.059500
1,9,0,4,0,0.023937,0.082000
1,9,0,4,1,1.047974,0.001000
1,9,0,4,2,0.619788,0.018000
1,9,0,4,3,0.294848,0.062500
1,9,0,4,4,0.186523,0.121500
1,9,0,4,5,0.082500,0.693500
1,9,0,4,6,0.170917,0.020500
1,9,0,4,7,1.047974,0.001000
1,9,0,4,8,NaN,0.000000
1,9,0,5,0,0.024901,0.852500
1,9,0,5,1,0.027257,0.065500
1,9,0,5,2,NaN,0.000000
1,9,0,5,3,0.023937,0.082000
1,9,0,5,4,NaN,0.000000
1,9,0,5,5,NaN,0.000000
1,9,0,5,6,NaN,0.000000
1,9,0,5,7,NaN,0.000000
1,9,0,5,8,NaN,0.000000
1,9,0,6,0,0.235396,0.006000
1,9,0,6,1,0.354275,0.137000
1,9,0,6,2,0.168627,0.191500
1,9,0,6,3,0.128717,0.248500
1,9,0,6,4,0.103601,0.211500
1,9,0,6,5,0.290558,0.120500
1,9,0,6,6,0.775808,0.002500
1,9,0,6,7,0.023875,0.082500
1,9,0,6,8,NaN,0.000000
1,9,0,7,0,NaN,0.000000
1,9,0,7,1,NaN,0.000000
1,9,0,7,2,0.023875,0.082500
1,9,0,7,3,NaN,0.000000
1,9,0,7,4,NaN,0.000000
1,9,0,7,5,NaN,0.000000
1,9,0,7,6,0.422873,0.057000
1,9,0,7,7,0.259919,0.308000
1,9,0,7,8,0.135596,0.552500
1,9,0,8,0,0.212317,0.007000
1,9,0,8,1,0.071759,0.295500
1,9,0,8,2,0.078706,0.396500
1,9,0,8,3,0.114903,0.162500
1,9,0,8,4,0.037928,0.129500
1,9,0,8,5,0.580661,0.009000
1,9,0,8,6,NaN,0.000000
1,9,0,8,7,NaN,0.000000
1,9,0,8,8,NaN,0.000000
1,10,0,0,0,0.097314,0.554000
1,10,0,0,1,0.110878,0.291500
1,10,0,0,2,0.180798,0.132000
1,10,0,0,3,0.504037,0.012500
1,10,0,0,4,0.056220,0.010000
1,10,0,0,5,NaN,0.000000
1,10,0,0,6,NaN,0.000000
1,10,0,0,7,NaN,0.000000
1,10,0,0,8,NaN,0.000000
1,10,0,0,9,NaN,0.000000
1,10,0,1,0,0.708959,0.002000
1,10,0,1,1,0.158476,0.016000
1,10,0,1,2,0.361963,0.048500
1,10,0,1,3,0.372692,0.175500
1,10,0,1,4,0.260245,0.342500
1,10,0,1,5,0.307500,0.312000
1,10,0,1,6,0.179131,0.070000
1,10,0,1,7,0.241136,0.022000
1,10,0,1,8,0.590906,0.004500
1,10,0,1,9,0.084141,0.007000
1,10,0,2,0,0.210707,0.034500
1,10,0,2,1,0.290774,0.088000
1,10,0,2,2,0.269671,0.212500
1,10,0,2,3,0.401241,0.355500
1,10,0,2,4,0.206547,0.193500
1,10,0,2,5,0.149161,0.103000
1,10,0,2,6,0.503841,0.011500
1,10,0,2,7,1.072402,0.001500
1,10,0,2,8,NaN,0.000000
1,10,0,2,9,NaN,0.000000
1,10,0,3,0,NaN,0.000000
1,10,0,3,1,NaN,0.000000
1,10,0,3,2,0.048170,0.011500
1,10,0,3,3,0.557047,0.006500
1,10,0,3,4,0.240922,0.014500
1,10,0,3,5,0.183847,0.075000
1,10,0,3,6,0.316958,0.314500
1,10,0,3,7,0.265844,0.236500
1,10,0,3,8,0.315820,0.186000
1,10,0,3,9,0.293938,0.155500
1,10,0,4,0,NaN,0.000000
1,10,0,4,1,NaN,0.000000
1,10,0,4,2,NaN,0.000000
1,10,0,4,3,1.024656,0.000500
1,10,0,4,4,0.625568,0.001500
1,10,0,4,5,0.236192,0.020000
1,10,0,4,6,0.130951,0.188000
1,10,0,4,7,0.111373,0.282500
1,10,0,4,8,0.117270,0.320500
1,10,0,4,9,0.130558,0.187000
1,10,0,5,0,NaN,0.000000
1,10,0,5,1,NaN,0.000000
1,10,0,5,2,1.024656,0.000500
1,10,0,5,3,0.705538,0.003500
1,10,0,5,4,0.304191,0.009500
1,10,0,5,5,0.454692,0.044500
1,10,0,5,6,0.411739,0.226000
1,10,0,5,7,0.321295,0.258500
1,10,0,5,8,0.288859,0.259000
1,10,0,5,9,0.427807,0.198500
1,10,0,6,0,0.122055,0.170500
1,10,0,6,1,0.253847,0.248000
1,10,0,6,2,0.427364,0.322000
1,10,0,6,3,0.279813,0.155000
1,10,0,6,4,0.310436,0.082000
1,10,0,6,5,0.338274,0.015000
1,10,0,6,6,0.299420,0.006500
1,10,0,6,7,0.512078,0.001000
1,10,0,6,8,NaN,0.000000
1,10,0,6,9,NaN,0.000000
1,10,0,7,0,0.255789,0.002000
1,10,0,7,1,0.535415,0.003000
1,10,0,7,2,0.239168,0.025000
1,10,0,7,3,0.201746,0.175500
1,10,0,7,4,0.262889,0.305000
1,10,0,7,5,0.186069,0.396500
1,10,0,7,6,0.214213,0.064000
1,10,0,7,7,0.082143,0.024500
1,10,0,7,8,0.708959,0.002000
1,10,0,7,9,0.478690,0.002500
1,10,0,8,0,0.198519,0.237000
1,10,0,8,1,0.220599,0.353500
1,10,0,8,2,0.393842,0.248000
1,10,0,8,3,0.408681,0.101500
1,10,0,8,4,0.353490,0.039000
1,10,0,8,5,0.255020,0.008500
1,10,0,8,6,0.111554,0.005500
1,10,0,8,7,0.512078,0.001000
1,10,0,8,8,NaN,0.000000
1,10,0,8,9,0.084930,0.006000
1,10,0,9,0,NaN,0.000000
1,10,0,9,1,NaN,0.000000
1,10,0,9,2,NaN,0.000000
1,10,0,9,3,0.049033,0.014000
1,10,0,9,4,0.478690,0.002500
1,10,0,9,5,0.319458,0.025500
1,10,0,9,6,0.388537,0.114000
1,10,0,9,7,0.264365,0.172500
1,10,0,9,8,0.184858,0.228000
1,10,0,9,9,0.170855,0.443500
1,11,0,0,0,NaN,0.000000
1,11,0,0,1,NaN,0.000000
1,11,0,0,2,NaN,0.000000
1,11,0,0,3,0.512078,0.001000
1,11,0,0,4,0.708959,0.002000
1,11,0,0,5,0.048713,0.032500
1,11,0,0,6,0.048327,0.099500
1,11,0,0,7,0.046986,0.596500
1,11,0,0,8,0.053235,0.235000
1,11,0,0,9,0.150502,0.029500
1,11,0,0,10,0.164431,0.004000
1,11,0,1,0,NaN,0.000000
1,11,0,1,1,0.026053,0.037000
1,11,0,1,2,0.092696,0.005500
1,11,0,1,3,1.047974,0.001000
1,11,0,1,4,0.475262,0.006500
1,11,0,1,5,0.271535,0.040500
1,11,0,1,6,0.210296,0.095500
1,11,0,1,7,0.083228,0.184000
1,11,0,1,8,0.119743,0.392000
1,11,0,1,9,0.115966,0.180500
1,11,0,1,10,0.111129,0.057500
1,11,0,2,0,0.308870,0.066000
1,11,0,2,1,0.258095,0.156500
1,11,0,2,2,0.248905,0.214500
1,11,0,2,3,0.203466,0.245500
1,11,0,2,4,0.152509,0.163500
1,11,0,2,5,0.254743,0.092500
1,11,0,2,6,0.459355,0.024000
1,11,0,2,7,1.072402,0.001500
1,11,0,2,8,0.409431,0.002500
1,11,0,2,9,NaN,0.000000
1,11,0,2,10,0.026965,0.033500
1,11,0,3,0,0.026965,0.033500
1,11,0,3,1,NaN,0.000000
1,11,0,3,2,NaN,0.000000
1,11,0,3,3,NaN,0.000000
1,11,0,3,4,NaN,0.000000
1,11,0,3,5,NaN,0.000000
1,11,0,3,6,NaN,0.000000
1,11,0,3,7,0.625568,0.001500
1,11,0,3,8,0.169972,0.028500
1,11,0,3,9,0.136291,0.152000
1,11,0,3,10,0.085699,0.784500
1,11,0,4,0,0.440062,0.086500
1,11,0,4,1,0.243685,0.199500
1,11,0,4,2,0.292276,0.255000
1,11,0,4,3,0.131382,0.254500
1,11,0,4,4,0.160754,0.126000
1,11,0,4,5,0.353534,0.058500
1,11,0,4,6,0.480431,0.017500
1,11,0,4,7,0.592064,0.002500
1,11,0,4,8,NaN,0.000000
1,11,0,4,9,NaN,0.000000
1,11,0,4,10,NaN,0.000000
1,11,0,5,0,0.512078,0.001000
1,11,0,5,1,0.651810,0.003000
1,11,0,5,2,0.351802,0.017000
1,11,0,5,3,0.420646,0.035000
1,11,0,5,4,0.178523,0.127000
1,11,0,5,5,0.182964,0.339000
1,11,0,5,6,0.180702,0.317500
1,11,0,5,7,0.127614,0.097500
1,11,0,5,8,0.357642,0.055000
1,11,0,5,9,0.562071,0.008000
1,11,0,5,10,NaN,0.000000
1,11,0,6,0,0.625568,0.001500
1,11,0,6,1,0.587071,0.003500
1,11,0,6,2,0.172047,0.012000
1,11,0,6,3,0.379300,0.067000
1,11,0,6,4,0.077648,0.158500
1,11,0,6,5,0.260924,0.339000
1,11,0,6,6,0.195692,0.294000
1,11,0,6,7,0.178010,0.069500
1,11,0,6,8,0.155043,0.050500
1,11,0,6,9,0.481832,0.004000
1,11,0,6,10,1.024656,0.000500
1,11,0,7,0,0.165208,0.665500
1,11,0,7,1,0.289584,0.182500
1,11,0,7,2,0.076885,0.111500
1,11,0,7,3,0.505119,0.032000
1,11,0,7,4,0.832868,0.003000
1,11,0,7,5,0.217983,0.005500
1,11,0,7,6,NaN,0.000000
1,11,0,7,7,NaN,0.000000
1,11,0,7,8,NaN,0.000000
1,11,0,7,9,NaN,0.000000
1,11,0,7,10,NaN,0.000000
1,11,0,8,0,NaN,0.000000
1,11,0,8,1,0.300308,0.024500
1,11,0,8,2,0.083722,0.108000
1,11,0,8,3,0.057562,0.258000
1,11,0,8,4,0.044002,0.382000
1,11,0,8,5,0.061728,0.081000
1,11,0,8,6,0.033496,0.145000
1,11,0,8,7,0.625568,0.001500
1,11,0,8,8,NaN,0.000000
1,11,0,8,9,NaN,0.000000
1,11,0,8,10,NaN,0.000000
1,11,0,9,0,0.269042,0.146000
1,11,0,9,1,0.145864,0.393500
1,11,0,9,2,0.196771,0.276500
1,11,0,9,3,0.217789,0.106000
1,11,0,9,4,0.312954,0.031000
1,11,0,9,5,0.419510,0.009500
1,11,0,9,6,1.024656,0.000500
1,11,0,9,7,NaN,0.000000
1,11,0,9,8,NaN,0.000000
1,11,0,9,9,0.026053,0.037000
1,11,0,9,10,NaN,0.000000
1,11,0,10,0,NaN,0.000000
1,11,0,10,1,NaN,0.000000
1,11,0,10,2,NaN,0.000000
1,11,0,10,3,NaN,0.000000
1,11,0,10,4,1.024656,0.000500
1,11,0,10,5,0.708959,0.002000
1,11,0,10,6,0.367384,0.006500
1,11,0,10,7,0.244182,0.045500
1,11,0,10,8,0.099460,0.236500
1,11,0,10,9,0.117473,0.589000
1,11,0,10,10,0.205029,0.120000
1,12,0,0,0,NaN,0.000000
1,12,0,0,1,0.188017,0.011500
1,12,0,0,2,0.247204,0.071000
1,12,0,0,3,0.145951,0.323500
1,12,0,0,4,0.199658,0.233500
1,12,0,0,5,0.232440,0.176500
1,12,0,0,6,0.237013,0.086000
1,12,0,0,7,0.328724,0.042500
1,12,0,0,8,0.460937,0.009000
1,12,0,0,9,0.705538,0.003500
1,12,0,0,10,1.024656,0.000500
1,12,0,0,11,0.023574,0.042500
1,12,0,1,0,NaN,0.000000
1,12,0,1,1,1.182970,0.003500
1,12,0,1,2,0.220355,0.064000
1,12,0,1,3,0.253737,0.240500
1,12,0,1,4,0.223994,0.268500
1,12,0,1,5,0.287015,0.180500
1,12,0,1,6,0.251153,0.107500
1,12,0,1,7,0.191909,0.044000
1,12,0,1,8,0.276854,0.024500
1,12,0,1,9,0.379309,0.016000
1,12,0,1,10,0.025017,0.049500
1,12,0,1,11,0.341219,0.001500
1,12,0,2,0,0.024754,0.948000
1,12,0,2,1,0.030052,0.031500
1,12,0,2,2,NaN,0.000000
1,12,0,2,3,NaN,0.000000
1,12,0,2,4,NaN,0.000000
1,12,0,2,5,NaN,0.000000
1,12,0,2,6,NaN,0.000000
1,12,0,2,7,NaN,0.000000
1,12,0,2,8,0.024504,0.020500
1,12,0,2,9,NaN,0.000000
1,12,0,2,10,NaN,0.000000
1,12,0,2,11,NaN,0.000000
1,12,0,3,0,0.023826,0.042000
1,12,0,3,1,0.512078,0.001000
1,12,0,3,2,0.205872,0.010500
1,12,0,3,3,0.273272,0.045500
1,12,0,3,4,0.266104,0.066000
1,12,0,3,5,0.303152,0.095000
1,12,0,3,6,0.142312,0.162500
1,12,0,3,7,0.178378,0.147000
1,12,0,3,8,0.295225,0.139000
1,12,0,3,9,0.154856,0.128500
1,12,0,3,10,0.223241,0.101500
1,12,0,3,11,0.190367,0.061500
1,12,0,4,0,NaN,0.000000
1,12,0,4,1,0.651810,0.003000
1,12,0,4,2,0.213680,0.039500
1,12,0,4,3,0.268707,0.158500
1,12,0,4,4,0.119689,0.281000
1,12,0,4,5,0.188720,0.183500
1,12,0,4,6,0.296106,0.151000
1,12,0,4,7,0.303195,0.073000
1,12,0,4,8,0.331902,0.042500
1,12,0,4,9,0.243784,0.039500
1,12,0,4,10,0.293636,0.022000
1,12,0,4,11,0.475262,0.006500
1,12,0,5,0,NaN,0.000000
1,12,0,5,1,0.127645,0.004000
1,12,0,5,2,NaN,0.000000
1,12,0,5,3,0.037337,0.035000
1,12,0,5,4,0.054780,0.043000
1,12,0,5,5,0.054632,0.064000
1,12,0,5,6,0.080891,0.057500
1,12,0,5,7,0.048809,0.091000
1,12,0,5,8,0.063131,0.198000
1,12,0,5,9,0.070539,0.169000
1,12,0,5,10,0.080289,0.169500
1,12,0,5,11,0.122802,0.169000
1,12,0,6,0,NaN,0.000000
1,12,0,6,1,0.107778,0.330500
1,12,0,6,2,0.096363,0.503000
1,12,0,6,3,0.158790,0.088000
1,12,0,6,4,0.227974,0.020000
1,12,0,6,5,0.027708,0.058000
1,12,0,6,6,1.024656,0.000500
1,12,0,6,7,NaN,0.000000
1,12,0,6,8,NaN,0.000000
1,12,0,6,9,NaN,0.000000
1,12,0,6,10,NaN,0.000000
1,12,0,6,11,NaN,0.000000
1,12,0,7,0,NaN,0.000000
1,12,0,7,1,NaN,0.000000
1,12,0,7,2,NaN,0.000000
1,12,0,7,3,0.102770,0.016000
1,12,0,7,4,0.427781,0.027000
1,12,0,7,5,0.208453,0.096000
1,12,0,7,6,0.106569,0.198500
1,12,0,7,7,0.188269,0.231000
1,12,0,7,8,0.177052,0.184000
1,12,0,7,9,0.116392,0.128500
1,12,0,7,10,0.218234,0.088500
1,12,0,7,11,0.214706,0.030500
1,12,0,8,0,NaN,0.000000
1,12,0,8,1,NaN,0.000000
1,12,0,8,2,0.022547,0.044500
1,12,0,8,3,0.636069,0.006000
1,12,0,8,4,0.262241,0.039000
1,12,0,8,5,0.208559,0.104000
1,12,0,8,6,0.163460,0.157500
1,12,0,8,7,0.141999,0.212500
1,12,0,8,8,0.163949,0.186000
1,12,0,8,9,0.151682,0.145000
1,12,0,8,10,0.151162,0.083000
1,12,0,8,11,0.306367,0.022500
1,12,0,9,0,0.178668,0.010000
1,12,0,9,1,0.086008,0.594000
1,12,0,9,2,0.118762,0.267000
1,12,0,9,3,0.115255,0.070000
1,12,0,9,4,0.365947,0.014500
1,12,0,9,5,0.341219,0.001500
1,12,0,9,6,1.024656,0.000500
1,12,0,9,7,0.023826,0.042000
1,12,0,9,8,1.024656,0.000500
1,12,0,9,9,NaN,0.000000
1,12,0,9,10,NaN,0.000000
1,12,0,9,11,NaN,0.000000
1,12,0,10,0,NaN,0.000000
1,12,0,10,1,0.024504,0.020500
1,12,0,10,2,NaN,0.000000
1,12,0,10,3,0.043173,0.017000
1,12,0,10,4,0.512078,0.001000
1,12,0,10,5,0.198494,0.019500
1,12,0,10,6,0.185050,0.048500
1,12,0,10,7,0.302231,0.075000
1,12,0,10,8,0.157154,0.115000
1,12,0,10,9,0.117139,0.187500
1,12,0,10,10,0.072367,0.294000
1,12,0,10,11,0.052157,0.222000
1,12,0,11,0,NaN,0.000000
1,12,0,11,1,1.024656,0.000500
1,12,0,11,2,1.024656,0.000500
1,12,0,11,3,NaN,0.000000
1,12,0,11,4,0.367384,0.006500
1,12,0,11,5,0.119234,0.021500
1,12,0,11,6,0.108116,0.030000
1,12,0,11,7,0.180568,0.042000
1,12,0,11,8,0.127519,0.081000
1,12,0,11,9,0.061874,0.182500
1,12,0,11,10,0.068607,0.191500
1,12,0,11,11,0.065813,0.444000
1,13,0,0,0,NaN,0.000000
1,13,0,0,1,0.024687,0.899000
1,13,0,0,2,NaN,0.000000
1,13,0,0,3,NaN,0.000000
1,13,0,0,4,NaN,0.000000
1,13,0,0,5,1.024656,0.000500
1,13,0,0,6,0.037175,0.024500
1,13,0,0,7,0.064655,0.016000
1,13,0,0,8,0.074506,0.018000
1,13,0,0,9,0.121691,0.012000
1,13,0,0,10,0.054945,0.013500
1,13,0,0,11,0.243593,0.007500
1,13,0,0,12,0.134671,0.009000
1,13,0,1,0,0.025571,0.891500
1,13,0,1,1,NaN,0.000000
1,13,0,1,2,NaN,0.000000
1,13,0,1,3,NaN,0.000000
1,13,0,1,4,NaN,0.000000
1,13,0,1,5,0.512078,0.001000
1,13,0,1,6,0.170218,0.006000
1,13,0,1,7,0.121111,0.017500
1,13,0,1,8,0.130639,0.013500
1,13,0,1,9,0.115464,0.013000
1,13,0,1,10,0.078614,0.018500
1,13,0,1,11,0.082904,0.009000
1,13,0,1,12,0.043884,0.030000
1,13,0,2,0,0.022744,0.073500
1,13,0,2,1,0.055657,0.020500
1,13,0,2,2,NaN,0.000000
1,13,0,2,3,NaN,0.000000
1,13,0,2,4,0.025806,0.906000
1,13,0,2,5,NaN,0.000000
1,13,0,2,6,NaN,0.000000
1,13,0,2,7,NaN,0.000000
1,13,0,2,8,NaN,0.000000
1,13,0,2,9,NaN,0.000000
1,13,0,2,10,NaN,0.000000
1,13,0,2,11,NaN,0.000000
1,13,0,2,12,NaN,0.000000
1,13,0,3,0,0.080074,0.022000
1,13,0,3,1,0.025687,0.032500
1,13,0,3,2,0.054431,0.038500
1,13,0,3,3,0.170359,0.003000
1,13,0,3,4,0.076611,0.012500
1,13,0,3,5,NaN,0.000000
1,13,0,3,6,NaN,0.000000
1,13,0,3,7,NaN,0.000000
1,13,0,3,8,NaN,0.000000
1,13,0,3,9,NaN,0.000000
1,13,0,3,10,NaN,0.000000
1,13,0,3,11,NaN,0.000000
1,13,0,3,12,0.025571,0.891500
1,13,0,4,0,NaN,0.000000
1,13,0,4,1,NaN,0.000000
1,13,0,4,2,NaN,0.000000
1,13,0,4,3,NaN,0.000000
1,13,0,4,4,NaN,0.000000
1,13,0,4,5,NaN,0.000000
1,13,0,4,6,0.341219,0.001500
1,13,0,4,7,0.029725,0.923000
