nGroups,groupSize,whichGroup,testFrom,testTo,esspi,mean
1,8,0,2,7,1.098021,0.002000
1,8,0,3,0,0.022965,0.240500
1,8,0,3,1,0.590906,0.004500
1,8,0,3,2,0.251510,0.130500
1,8,0,3,3,0.198063,0.202500
1,8,0,3,4,0.188387,0.227500
1,8,0,3,5,0.255314,0.166500
1,8,0,3,6,0.529140,0.024000
1,8,0,3,7,0.127645,0.004000
1,8,0,4,0,NaN,0.000000
1,8,0,4,1,0.411545,0.015000
1,8,0,4,2,0.227857,0.115000
1,8,0,4,3,0.224000,0.180500
1,8,0,4,4,0.183910,0.198000
1,8,0,4,5,0.192698,0.197000
1,8,0,4,6,0.027582,0.289000
1,8,0,4,7,0.286261,0.005500
1,8,0,5,0,NaN,0.000000
1,8,0,5,1,0.022681,0.244500
1,8,0,5,2,NaN,0.000000
1,8,0,5,3,NaN,0.000000
1,8,0,5,4,NaN,0.000000
1,8,0,5,5,NaN,0.000000
1,8,0,5,6,0.029046,0.107000
1,8,0,5,7,0.024193,0.648500
1,8,0,6,0,0.053476,0.518000
1,8,0,6,1,0.133202,0.204500
1,8,0,6,2,0.425337,0.025500
1,8,0,6,3,0.621901,0.007500
1,8,0,6,4,0.312326,0.003000
1,8,0,6,5,0.512078,0.001000
1,8,0,6,6,NaN,0.000000
1,8,0,6,7,0.022965,0.240500
1,8,0,7,0,0.111302,0.235500
1,8,0,7,1,0.060509,0.440500
1,8,0,7,2,0.363882,0.060500
1,8,0,7,3,0.024165,0.258000
1,8,0,7,4,0.272058,0.005500
1,8,0,7,5,NaN,0.000000
1,8,0,7,6,NaN,0.000000
1,8,0,7,7,NaN,0.000000
1,9,0,0,0,NaN,0.000000
1,9,0,0,1,0.024851,0.024000
1,9,0,0,2,0.540694,0.017500
1,9,0,0,3,0.244006,0.081500
1,9,0,0,4,0.331480,0.218000
1,9,0,0,5,0.318305,0.343500
1,9,0,0,6,0.401800,0.209500
1,9,0,0,7,0.369009,0.079500
1,9,0,0,8,0.362978,0.026500
1,9,0,1,0,NaN,0.000000
1,9,0,1,1,NaN,0.000000
1,9,0,1,2,NaN,0.000000
1,9,0,1,3,0.423669,0.004500
1,9,0,1,4,0.599555,0.010000
1,9,0,1,5,0.257423,0.073500
1,9,0,1,6,0.112739,0.172500
1,9,0,1,7,0.103862,0.360500
1,9,0,1,8,0.093201,0.379000
1,9,0,2,0,0.300939,0.203000
1,9,0,2,1,0.322191,0.287500
1,9,0,2,2,0.307439,0.307500
1,9,0,2,3,0.339448,0.132000
1,9,0,2,4,0.512748,0.039000
1,9,0,2,5,0.678438,0.007500
1,9,0,2,6,0.341219,0.001500
1,9,0,2,7,NaN,0.000000
1,9,0,2,8,0.022799,0.022000
1,9,0,3,0,NaN,0.000000
1,9,0,3,1,NaN,0.000000
1,9,0,3,2,NaN,0.000000
1,9,0,3,3,NaN,0.000000
1,9,0,3,4,0.279395,0.006000
1,9,0,3,5,0.044626,0.048500
1,9,0,3,6,0.301041,0.070500
1,9,0,3,7,0.089227,0.347500
1,9,0,3,8,0.082501,0.527500
1,9,0,4,0,0.024504,0.020500
1,9,0,4,1,0.204918,0.011500
1,9,0,4,2,0.568738,0.030500
1,9,0,4,3,0.319498,0.186000
1,9,0,4,4,0.227352,0.401500
1,9,0,4,5,0.296175,0.232500
1,9,0,4,6,0.462809,0.093000
1,9,0,4,7,0.402291,0.024000
1,9,0,4,8,1.024656,0.000500
1,9,0,5,0,0.144231,0.451000
1,9,0,5,1,0.171388,0.314000
1,9,0,5,2,0.244899,0.169000
1,9,0,5,3,0.054065,0.058000
1,9,0,5,4,0.343624,0.006000
1,9,0,5,5,0.414921,0.002000
1,9,0,5,6,NaN,0.000000
1,9,0,5,7,NaN,0.000000
1,9,0,5,8,NaN,0.000000
1,9,0,6,0,0.492488,0.008000
1,9,0,6,1,0.262908,0.079500
1,9,0,6,2,0.248488,0.194000
1,9,0,6,3,0.342027,0.415500
1,9,0,6,4,0.350965,0.180500
1,9,0,6,5,0.424838,0.061500
1,9,0,6,6,0.342501,0.028500
1,9,0,6,7,0.029427,0.030000
1,9,0,6,8,0.401758,0.002500
1,9,0,7,0,0.171516,0.317500
1,9,0,7,1,0.185539,0.283000
1,9,0,7,2,0.164828,0.278000
1,9,0,7,3,0.215524,0.095000
1,9,0,7,4,0.324716,0.024500
1,9,0,7,5,0.414921,0.002000
1,9,0,7,6,NaN,0.000000
1,9,0,7,7,NaN,0.000000
1,9,0,7,8,NaN,0.000000
1,9,0,8,0,NaN,0.000000
1,9,0,8,1,1.024656,0.000500
1,9,0,8,2,0.439483,0.003500
1,9,0,8,3,0.301018,0.027500
1,9,0,8,4,0.107095,0.114500
1,9,0,8,5,0.323273,0.229000
1,9,0,8,6,0.251335,0.424500
1,9,0,8,7,0.340260,0.158500
1,9,0,8,8,0.637214,0.042000
1,10,0,0,0,0.232800,0.035000
1,10,0,0,1,0.334467,0.047000
1,10,0,0,2,0.243226,0.110000
1,10,0,0,3,0.321936,0.181500
1,10,0,0,4,0.337337,0.207500
1,10,0,0,5,0.222542,0.163500
1,10,0,0,6,0.271029,0.131500
1,10,0,0,7,0.233305,0.097000
1,10,0,0,8,0.281318,0.025500
1,10,0,0,9,0.341219,0.001500
1,10,0,1,0,0.237079,0.384000
1,10,0,1,1,0.284318,0.236500
1,10,0,1,2,0.348350,0.189500
1,10,0,1,3,0.337703,0.088000
1,10,0,1,4,0.279827,0.052000
1,10,0,1,5,0.506104,0.029500
1,10,0,1,6,0.235840,0.014500
1,10,0,1,7,0.364576,0.006000
1,10,0,1,8,NaN,0.000000
1,10,0,1,9,NaN,0.000000
1,10,0,2,0,0.204474,0.061500
1,10,0,2,1,0.215197,0.099000
1,10,0,2,2,0.299131,0.165000
1,10,0,2,3,0.206450,0.187000
1,10,0,2,4,0.301790,0.147500
1,10,0,2,5,0.250741,0.135000
1,10,0,2,6,0.247850,0.109000
1,10,0,2,7,0.258036,0.070500
1,10,0,2,8,0.238519,0.023000
1,10,0,2,9,0.478690,0.002500
1,10,0,3,0,NaN,0.000000
1,10,0,3,1,NaN,0.000000
1,10,0,3,2,0.512078,0.001000
1,10,0,3,3,0.168900,0.006000
1,10,0,3,4,0.252676,0.006500
1,10,0,3,5,0.285688,0.014500
1,10,0,3,6,0.183664,0.061000
1,10,0,3,7,0.129239,0.170000
1,10,0,3,8,0.131580,0.455500
1,10,0,3,9,0.153536,0.285500
1,10,0,4,0,0.353786,0.004000
1,10,0,4,1,0.666926,0.016500
1,10,0,4,2,0.276994,0.051500
1,10,0,4,3,0.179370,0.155000
1,10,0,4,4,0.383699,0.169500
1,10,0,4,5,0.233713,0.197000
1,10,0,4,6,0.216222,0.220500
1,10,0,4,7,0.382847,0.134000
1,10,0,4,8,0.287875,0.040000
1,10,0,4,9,0.230382,0.012000
1,10,0,5,0,NaN,0.000000
1,10,0,5,1,NaN,0.000000
1,10,0,5,2,NaN,0.000000
1,10,0,5,3,NaN,0.000000
1,10,0,5,4,0.204425,0.010000
1,10,0,5,5,0.075924,0.008500
1,10,0,5,6,0.327311,0.014000
1,10,0,5,7,0.185080,0.037000
1,10,0,5,8,0.151891,0.264500
1,10,0,5,9,0.134564,0.666000
1,10,0,6,0,0.314084,0.308000
1,10,0,6,1,0.340773,0.282000
1,10,0,6,2,0.403477,0.193000
1,10,0,6,3,0.446538,0.096000
1,10,0,6,4,0.515856,0.057000
1,10,0,6,5,0.388437,0.038500
1,10,0,6,6,0.515996,0.016500
1,10,0,6,7,0.080998,0.009000
1,10,0,6,8,NaN,0.000000
1,10,0,6,9,NaN,0.000000
1,10,0,7,0,0.391089,0.204500
1,10,0,7,1,0.315563,0.302500
1,10,0,7,2,0.279978,0.214500
1,10,0,7,3,0.351602,0.121500
1,10,0,7,4,0.252469,0.072000
1,10,0,7,5,0.308146,0.046500
1,10,0,7,6,0.337788,0.029000
1,10,0,7,7,0.438342,0.009000
1,10,0,7,8,1.024656,0.000500
1,10,0,7,9,NaN,0.000000
1,10,0,8,0,NaN,0.000000
1,10,0,8,1,NaN,0.000000
1,10,0,8,2,0.447625,0.018000
1,10,0,8,3,0.332296,0.028000
1,10,0,8,4,0.248850,0.075000
1,10,0,8,5,0.177204,0.158500
1,10,0,8,6,0.151031,0.204000
1,10,0,8,7,0.126039,0.331500
1,10,0,8,8,0.094671,0.154000
1,10,0,8,9,0.166221,0.031000
1,10,0,9,0,0.170359,0.003000
1,10,0,9,1,0.383797,0.016500
1,10,0,9,2,0.288285,0.057500
1,10,0,9,3,0.202356,0.137000
1,10,0,9,4,0.357562,0.203000
1,10,0,9,5,0.212815,0.208500
1,10,0,9,6,0.164651,0.200000
1,10,0,9,7,0.233693,0.136000
1,10,0,9,8,0.148859,0.037000
1,10,0,9,9,0.341219,0.001500
1,11,0,0,0,NaN,0.000000
1,11,0,0,1,NaN,0.000000
1,11,0,0,2,0.204531,0.002500
1,11,0,0,3,0.212317,0.007000
1,11,0,0,4,0.292530,0.007000
1,11,0,0,5,0.259406,0.044500
1,11,0,0,6,0.129123,0.106500
1,11,0,0,7,0.069192,0.223000
1,11,0,0,8,0.116316,0.210000
1,11,0,0,9,0.117765,0.240500
1,11,0,0,10,0.117611,0.159000
1,11,0,1,0,NaN,0.000000
1,11,0,1,1,0.023063,0.043500
1,11,0,1,2,0.454292,0.003000
1,11,0,1,3,0.358436,0.016500
1,11,0,1,4,0.305541,0.057000
1,11,0,1,5,0.309095,0.198000
1,11,0,1,6,0.319857,0.214000
1,11,0,1,7,0.294649,0.184500
1,11,0,1,8,0.265108,0.123500
1,11,0,1,9,0.465456,0.097500
1,11,0,1,10,0.278957,0.062500
1,11,0,2,0,0.087494,0.210500
1,11,0,2,1,0.080496,0.296500
1,11,0,2,2,0.089560,0.161000
1,11,0,2,3,0.085621,0.167000
1,11,0,2,4,0.144689,0.100000
1,11,0,2,5,0.244307,0.016000
1,11,0,2,6,0.194757,0.005500
1,11,0,2,7,0.512078,0.001000
1,11,0,2,8,NaN,0.000000
1,11,0,2,9,NaN,0.000000
1,11,0,2,10,0.023574,0.042500
1,11,0,3,0,0.023574,0.042500
1,11,0,3,1,NaN,0.000000
1,11,0,3,2,0.341219,0.001500
1,11,0,3,3,0.321411,0.008500
1,11,0,3,4,0.304806,0.013000
1,11,0,3,5,0.266673,0.067000
1,11,0,3,6,0.276936,0.098500
1,11,0,3,7,0.413872,0.116500
1,11,0,3,8,0.184657,0.182500
