nGroups,groupSize,whichGroup,testFrom,testTo,esspi,mean
1,7,0,4,0,0.322557,0.013500
1,7,0,4,1,0.405477,0.030500
1,7,0,4,2,0.791972,0.091500
1,7,0,4,3,0.486131,0.182500
1,7,0,4,4,0.600418,0.343000
1,7,0,4,5,0.374402,0.266000
1,7,0,4,6,0.231044,0.073000
1,7,0,5,0,0.512078,0.001000
1,7,0,5,1,0.162736,0.007000
1,7,0,5,2,0.450259,0.040500
1,7,0,5,3,0.608382,0.078500
1,7,0,5,4,0.649687,0.269000
1,7,0,5,5,0.366412,0.479500
1,7,0,5,6,0.329645,0.124500
1,7,0,6,0,0.590677,0.041500
1,7,0,6,1,0.470871,0.178500
1,7,0,6,2,0.799319,0.356000
1,7,0,6,3,0.955064,0.266500
1,7,0,6,4,0.611997,0.123500
1,7,0,6,5,0.349493,0.033000
1,7,0,6,6,1.047974,0.001000
1,8,0,0,0,0.204531,0.002500
1,8,0,0,1,0.319453,0.028500
1,8,0,0,2,0.161323,0.068000
1,8,0,0,3,0.334335,0.172000
1,8,0,0,4,0.301624,0.624500
1,8,0,0,5,0.155678,0.085500
1,8,0,0,6,0.165782,0.015000
1,8,0,0,7,0.635065,0.004000
1,8,0,1,0,NaN,0.000000
1,8,0,1,1,NaN,0.000000
1,8,0,1,2,1.024656,0.000500
1,8,0,1,3,0.326357,0.009000
1,8,0,1,4,0.217566,0.096000
1,8,0,1,5,0.184715,0.695000
1,8,0,1,6,0.360831,0.148000
1,8,0,1,7,0.502232,0.051500
1,8,0,2,0,NaN,0.000000
1,8,0,2,1,NaN,0.000000
1,8,0,2,2,NaN,0.000000
1,8,0,2,3,NaN,0.000000
1,8,0,2,4,0.064069,0.014500
1,8,0,2,5,0.370326,0.064500
1,8,0,2,6,1.222806,0.265500
1,8,0,2,7,0.609566,0.655500
1,8,0,3,0,0.042772,0.020500
1,8,0,3,1,0.546349,0.217500
1,8,0,3,2,0.431602,0.249500
1,8,0,3,3,0.498101,0.366500
1,8,0,3,4,0.442933,0.137000
1,8,0,3,5,0.580661,0.009000
1,8,0,3,6,NaN,0.000000
1,8,0,3,7,NaN,0.000000
1,8,0,4,0,0.931210,0.004000
1,8,0,4,1,0.620771,0.303000
1,8,0,4,2,0.701121,0.358500
1,8,0,4,3,0.652284,0.248000
1,8,0,4,4,0.495272,0.074500
1,8,0,4,5,1.072402,0.001500
1,8,0,4,6,0.048317,0.010500
1,8,0,4,7,NaN,0.000000
1,8,0,5,0,NaN,0.000000
1,8,0,5,1,0.053456,0.009500
1,8,0,5,2,NaN,0.000000
1,8,0,5,3,NaN,0.000000
1,8,0,5,4,0.494293,0.006000
1,8,0,5,5,0.355472,0.144000
1,8,0,5,6,0.488347,0.561000
1,8,0,5,7,0.574041,0.279500
1,8,0,6,0,0.058124,0.961500
1,8,0,6,1,0.162691,0.027500
1,8,0,6,2,1.072402,0.001500
1,8,0,6,3,NaN,0.000000
1,8,0,6,4,NaN,0.000000
1,8,0,6,5,NaN,0.000000
1,8,0,6,6,NaN,0.000000
1,8,0,6,7,0.053456,0.009500
1,8,0,7,0,0.398222,0.011500
1,8,0,7,1,0.489550,0.414000
1,8,0,7,2,0.674450,0.322000
1,8,0,7,3,0.348779,0.204500
1,8,0,7,4,0.508917,0.047500
1,8,0,7,5,1.024656,0.000500
1,8,0,7,6,NaN,0.000000
1,8,0,7,7,NaN,0.000000
1,9,0,0,0,0.307595,0.004500
1,9,0,0,1,0.242554,0.056500
1,9,0,0,2,0.217849,0.224500
1,9,0,0,3,0.132319,0.389500
1,9,0,0,4,0.086799,0.310500
1,9,0,0,5,0.160410,0.014000
1,9,0,0,6,1.024656,0.000500
1,9,0,0,7,NaN,0.000000
1,9,0,0,8,NaN,0.000000
1,9,0,1,0,NaN,0.000000
1,9,0,1,1,NaN,0.000000
1,9,0,1,2,NaN,0.000000
1,9,0,1,3,NaN,0.000000
1,9,0,1,4,1.024656,0.000500
1,9,0,1,5,0.456678,0.039000
1,9,0,1,6,0.638264,0.203000
1,9,0,1,7,0.571599,0.306500
1,9,0,1,8,0.618301,0.451000
1,9,0,2,0,0.392500,0.298500
1,9,0,2,1,0.368722,0.393500
1,9,0,2,2,0.319178,0.177500
1,9,0,2,3,0.249075,0.095000
1,9,0,2,4,0.423460,0.033000
1,9,0,2,5,0.592064,0.002500
1,9,0,2,6,NaN,0.000000
1,9,0,2,7,NaN,0.000000
1,9,0,2,8,NaN,0.000000
1,9,0,3,0,NaN,0.000000
1,9,0,3,1,NaN,0.000000
1,9,0,3,2,NaN,0.000000
1,9,0,3,3,0.512078,0.001000
1,9,0,3,4,0.414921,0.002000
1,9,0,3,5,0.278554,0.067000
1,9,0,3,6,0.468301,0.420500
1,9,0,3,7,0.555643,0.325000
1,9,0,3,8,0.595756,0.184500
1,9,0,4,0,0.527143,0.011500
1,9,0,4,1,0.328044,0.063500
1,9,0,4,2,0.363461,0.125000
1,9,0,4,3,0.117058,0.261500
1,9,0,4,4,0.120968,0.467000
1,9,0,4,5,0.141459,0.068500
1,9,0,4,6,NaN,0.000000
1,9,0,4,7,NaN,0.000000
1,9,0,4,8,0.170359,0.003000
1,9,0,5,0,0.335460,0.643500
1,9,0,5,1,0.355253,0.260000
1,9,0,5,2,0.663878,0.061000
1,9,0,5,3,0.386118,0.021000
1,9,0,5,4,0.274733,0.014500
1,9,0,5,5,NaN,0.000000
1,9,0,5,6,NaN,0.000000
1,9,0,5,7,NaN,0.000000
1,9,0,5,8,NaN,0.000000
1,9,0,6,0,0.204531,0.002500
1,9,0,6,1,NaN,0.000000
1,9,0,6,2,0.304033,0.002500
1,9,0,6,3,0.415212,0.006000
1,9,0,6,4,0.134038,0.076500
1,9,0,6,5,0.239488,0.762500
1,9,0,6,6,0.233327,0.106500
1,9,0,6,7,0.292575,0.034000
1,9,0,6,8,0.428775,0.009500
1,9,0,7,0,NaN,0.000000
1,9,0,7,1,NaN,0.000000
1,9,0,7,2,0.170359,0.003000
1,9,0,7,3,NaN,0.000000
1,9,0,7,4,0.625568,0.001500
1,9,0,7,5,0.602769,0.039500
1,9,0,7,6,0.545171,0.269500
1,9,0,7,7,0.530982,0.334500
1,9,0,7,8,0.542965,0.352000
1,9,0,8,0,0.474929,0.039500
1,9,0,8,1,0.258627,0.226500
1,9,0,8,2,0.335734,0.406500
1,9,0,8,3,0.207711,0.226000
1,9,0,8,4,0.245412,0.094500
1,9,0,8,5,0.470153,0.007000
1,9,0,8,6,NaN,0.000000
1,9,0,8,7,NaN,0.000000
1,9,0,8,8,NaN,0.000000
1,10,0,0,0,0.025254,0.943500
1,10,0,0,1,0.054381,0.012000
1,10,0,0,2,0.341219,0.001500
1,10,0,0,3,NaN,0.000000
1,10,0,0,4,0.023319,0.043000
1,10,0,0,5,NaN,0.000000
1,10,0,0,6,NaN,0.000000
1,10,0,0,7,NaN,0.000000
1,10,0,0,8,NaN,0.000000
1,10,0,0,9,NaN,0.000000
1,10,0,1,0,NaN,0.000000
1,10,0,1,1,0.119709,0.225500
1,10,0,1,2,0.339970,0.203500
1,10,0,1,3,0.316680,0.153000
1,10,0,1,4,0.440389,0.191500
1,10,0,1,5,0.432914,0.148000
1,10,0,1,6,0.395823,0.062500
1,10,0,1,7,0.466076,0.012500
1,10,0,1,8,0.502668,0.003500
1,10,0,1,9,NaN,0.000000
1,10,0,2,0,1.024656,0.000500
1,10,0,2,1,0.333798,0.098000
1,10,0,2,2,0.338887,0.150000
1,10,0,2,3,0.222184,0.170000
1,10,0,2,4,0.341347,0.206000
1,10,0,2,5,0.116465,0.220000
1,10,0,2,6,0.400042,0.143000
1,10,0,2,7,0.632910,0.012500
1,10,0,2,8,NaN,0.000000
1,10,0,2,9,NaN,0.000000
1,10,0,3,0,NaN,0.000000
1,10,0,3,1,NaN,0.000000
1,10,0,3,2,0.024796,0.040000
1,10,0,3,3,1.047974,0.001000
1,10,0,3,4,1.047974,0.001000
1,10,0,3,5,0.361504,0.014000
1,10,0,3,6,0.132509,0.065500
1,10,0,3,7,0.172351,0.382500
1,10,0,3,8,0.119692,0.357000
1,10,0,3,9,0.132862,0.139000
1,10,0,4,0,1.024656,0.000500
1,10,0,4,1,0.428667,0.092000
1,10,0,4,2,0.351136,0.127500
1,10,0,4,3,0.261791,0.164000
1,10,0,4,4,0.349821,0.195500
1,10,0,4,5,0.337704,0.232000
1,10,0,4,6,0.088800,0.161000
1,10,0,4,7,0.416557,0.024000
1,10,0,4,8,0.390410,0.003500
1,10,0,4,9,NaN,0.000000
1,10,0,5,0,NaN,0.000000
1,10,0,5,1,NaN,0.000000
1,10,0,5,2,NaN,0.000000
1,10,0,5,3,NaN,0.000000
1,10,0,5,4,NaN,0.000000
1,10,0,5,5,NaN,0.000000
1,10,0,5,6,0.207055,0.004000
1,10,0,5,7,0.200211,0.015000
1,10,0,5,8,0.041491,0.303500
1,10,0,5,9,0.045360,0.677500
1,10,0,6,0,0.023063,0.043500
1,10,0,6,1,0.399204,0.009000
1,10,0,6,2,0.473894,0.035500
1,10,0,6,3,0.290199,0.060500
1,10,0,6,4,0.519171,0.097000
1,10,0,6,5,0.311473,0.185000
1,10,0,6,6,0.212188,0.422000
1,10,0,6,7,0.144915,0.115000
1,10,0,6,8,0.230677,0.028500
1,10,0,6,9,0.261226,0.004000
1,10,0,7,0,NaN,0.000000
1,10,0,7,1,0.182225,0.052500
1,10,0,7,2,0.076075,0.208000
1,10,0,7,3,0.075758,0.296000
1,10,0,7,4,0.084487,0.212500
1,10,0,7,5,0.079645,0.151000
1,10,0,7,6,0.081656,0.036000
1,10,0,7,7,0.023335,0.044000
1,10,0,7,8,NaN,0.000000
1,10,0,7,9,NaN,0.000000
1,10,0,8,0,0.054381,0.012000
1,10,0,8,1,0.151697,0.511000
1,10,0,8,2,0.201735,0.234000
1,10,0,8,3,0.264246,0.111500
1,10,0,8,4,0.344708,0.050000
1,10,0,8,5,0.607234,0.031500
1,10,0,8,6,0.471753,0.010000
1,10,0,8,7,NaN,0.000000
1,10,0,8,8,NaN,0.000000
1,10,0,8,9,0.024796,0.040000
1,10,0,9,0,NaN,0.000000
1,10,0,9,1,NaN,0.000000
1,10,0,9,2,NaN,0.000000
1,10,0,9,3,0.023335,0.044000
1,10,0,9,4,0.705538,0.003500
1,10,0,9,5,0.355034,0.018500
1,10,0,9,6,0.248906,0.096000
1,10,0,9,7,0.244919,0.394500
1,10,0,9,8,0.154147,0.304000
1,10,0,9,9,0.068639,0.139500
1,11,0,0,0,NaN,0.000000
1,11,0,0,1,NaN,0.000000
1,11,0,0,2,0.138200,0.007500
1,11,0,0,3,0.321015,0.012500
1,11,0,0,4,0.170224,0.024500
1,11,0,0,5,0.209016,0.073000
1,11,0,0,6,0.133776,0.163000
1,11,0,0,7,0.126033,0.198000
1,11,0,0,8,0.087949,0.332500
1,11,0,0,9,0.097814,0.134500
1,11,0,0,10,0.209301,0.054500
1,11,0,1,0,NaN,0.000000
1,11,0,1,1,0.194722,0.003500
1,11,0,1,2,0.460937,0.009000
1,11,0,1,3,0.455403,0.023000
1,11,0,1,4,0.455566,0.051500
1,11,0,1,5,0.359867,0.088500
1,11,0,1,6,0.304435,0.149000
1,11,0,1,7,0.338398,0.201000
1,11,0,1,8,0.216925,0.203000
1,11,0,1,9,0.313893,0.184500
1,11,0,1,10,0.335637,0.087000
1,11,0,2,0,0.152405,0.736500
1,11,0,2,1,0.139337,0.203000
1,11,0,2,2,0.143318,0.041000
1,11,0,2,3,0.234420,0.011500
1,11,0,2,4,0.279508,0.004000
1,11,0,2,5,0.512078,0.001000
1,11,0,2,6,1.024656,0.000500
1,11,0,2,7,NaN,0.000000
1,11,0,2,8,NaN,0.000000
1,11,0,2,9,NaN,0.000000
1,11,0,2,10,0.204531,0.002500
1,11,0,3,0,0.204531,0.002500
1,11,0,3,1,NaN,0.000000
1,11,0,3,2,1.047974,0.001000
1,11,0,3,3,0.258553,0.009500
1,11,0,3,4,0.353786,0.004000
1,11,0,3,5,0.207987,0.020500
1,11,0,3,6,0.168361,0.040500
1,11,0,3,7,0.110629,0.093500
1,11,0,3,8,0.150883,0.130500
1,11,0,3,9,0.103726,0.219500
1,11,0,3,10,0.077610,0.478500
1,11,0,4,0,0.115903,0.024500
1,11,0,4,1,0.180120,0.067000
1,11,0,4,2,0.159751,0.156000
1,11,0,4,3,0.126601,0.153000
1,11,0,4,4,0.218443,0.181500
1,11,0,4,5,0.360586,0.133500
1,11,0,4,6,0.251373,0.120000
1,11,0,4,7,0.296820,0.093500
1,11,0,4,8,0.243600,0.043500
1,11,0,4,9,0.417322,0.017000
1,11,0,4,10,0.364236,0.010500
1,11,0,5,0,1.098021,0.002000
1,11,0,5,1,0.178007,0.056500
1,11,0,5,2,0.236266,0.142500
1,11,0,5,3,0.170908,0.172000
1,11,0,5,4,0.348894,0.205500
1,11,0,5,5,0.304117,0.178000
1,11,0,5,6,0.399718,0.108500
1,11,0,5,7,0.305096,0.088000
1,11,0,5,8,0.634592,0.030000
1,11,0,5,9,0.550356,0.012000
1,11,0,5,10,0.419504,0.005000
1,11,0,6,0,NaN,0.000000
1,11,0,6,1,0.412818,0.010000
1,11,0,6,2,0.318739,0.054000
1,11,0,6,3,0.228402,0.078000
1,11,0,6,4,0.370791,0.165000
1,11,0,6,5,0.289343,0.198000
1,11,0,6,6,0.299800,0.209500
1,11,0,6,7,0.397498,0.131500
1,11,0,6,8,0.466200,0.074000
1,11,0,6,9,0.335981,0.057000
1,11,0,6,10,0.406160,0.023000
1,11,0,7,0,0.157216,0.215500
1,11,0,7,1,0.137429,0.527000
1,11,0,7,2,0.149799,0.147000
1,11,0,7,3,0.190263,0.057000
1,11,0,7,4,0.208400,0.037000
1,11,0,7,5,0.482181,0.006000
1,11,0,7,6,0.587071,0.003500
1,11,0,7,7,0.512078,0.001000
1,11,0,7,8,0.137766,0.006000
1,11,0,7,9,NaN,0.000000
1,11,0,7,10,NaN,0.000000
1,11,0,8,0,0.288490,0.008500
1,11,0,8,1,0.120478,0.090500
1,11,0,8,2,0.069542,0.291500
1,11,0,8,3,0.049147,0.320500
1,11,0,8,4,0.076070,0.127000
1,11,0,8,5,0.051286,0.097500
1,11,0,8,6,0.079548,0.048500
1,11,0,8,7,0.176244,0.015500
1,11,0,8,8,1.024656,0.000500
1,11,0,8,9,NaN,0.000000
1,11,0,8,10,NaN,0.000000
1,11,0,9,0,0.210023,0.010500
1,11,0,9,1,0.206102,0.042500
1,11,0,9,2,0.243614,0.150500
1,11,0,9,3,0.232028,0.162500
1,11,0,9,4,0.202107,0.191000
1,11,0,9,5,0.353695,0.183500
1,11,0,9,6,0.464694,0.107500
1,11,0,9,7,0.369131,0.082500
1,11,0,9,8,0.730687,0.036500
1,11,0,9,9,0.429422,0.024500
1,11,0,9,10,0.246422,0.008500
1,11,0,10,0,NaN,0.000000
1,11,0,10,1,NaN,0.000000
1,11,0,10,2,NaN,0.000000
1,11,0,10,3,1.024656,0.000500
1,11,0,10,4,0.382144,0.009000
1,11,0,10,5,0.219313,0.020500
1,11,0,10,6,0.236582,0.049500
1,11,0,10,7,0.284475,0.095500
1,11,0,10,8,0.259729,0.143500
1,11,0,10,9,0.128264,0.351000
1,11,0,10,10,0.106063,0.330500
1,12,0,0,0,0.170359,0.003000
1,12,0,0,1,0.359095,0.005000
1,12,0,0,2,0.064375,0.318000
1,12,0,0,3,0.083552,0.256000
1,12,0,0,4,0.075691,0.176500
1,12,0,0,5,0.129921,0.097000
1,12,0,0,6,0.063896,0.037500
1,12,0,0,7,0.118908,0.021000
1,12,0,0,8,0.264301,0.010000
1,12,0,0,9,0.237962,0.003000
1,12,0,0,10,NaN,0.000000
1,12,0,0,11,0.023754,0.073000
1,12,0,1,0,NaN,0.000000
1,12,0,1,1,0.135767,0.009500
1,12,0,1,2,0.232311,0.073500
1,12,0,1,3,0.163876,0.154500
1,12,0,1,4,0.113518,0.228500
1,12,0,1,5,0.171258,0.191500
1,12,0,1,6,0.184134,0.119500
1,12,0,1,7,0.224234,0.090000
1,12,0,1,8,0.149958,0.035500
1,12,0,1,9,0.466206,0.015500
1,12,0,1,10,0.025315,0.082000
1,12,0,1,11,NaN,0.000000
1,12,0,2,0,0.031254,0.895500
1,12,0,2,1,0.142868,0.028500
1,12,0,2,2,NaN,0.000000
1,12,0,2,3,NaN,0.000000
1,12,0,2,4,NaN,0.000000
1,12,0,2,5,NaN,0.000000
1,12,0,2,6,NaN,0.000000
1,12,0,2,7,NaN,0.000000
1,12,0,2,8,0.024111,0.076000
1,12,0,2,9,NaN,0.000000
1,12,0,2,10,NaN,0.000000
1,12,0,2,11,NaN,0.000000
1,12,0,3,0,0.023754,0.073000
1,12,0,3,1,NaN,0.000000
1,12,0,3,2,0.202000,0.000500
1,12,0,3,3,0.523475,0.002000
1,12,0,3,4,0.512078,0.001000
1,12,0,3,5,0.587071,0.003500
1,12,0,3,6,0.377433,0.010500
1,12,0,3,7,0.262193,0.029000
1,12,0,3,8,0.189951,0.049500
1,12,0,3,9,0.188746,0.094500
1,12,0,3,10,0.198743,0.226500
1,12,0,3,11,0.127878,0.510000
1,12,0,4,0,NaN,0.000000
1,12,0,4,1,NaN,0.000000
1,12,0,4,2,0.330166,0.004000
1,12,0,4,3,0.378984,0.019500
1,12,0,4,4,0.037620,0.121500
1,12,0,4,5,0.290791,0.090000
1,12,0,4,6,0.408159,0.102500
1,12,0,4,7,0.345949,0.150000
1,12,0,4,8,0.170829,0.153500
1,12,0,4,9,0.176080,0.169500
1,12,0,4,10,0.332088,0.106000
1,12,0,4,11,0.232218,0.083500
1,12,0,5,0,NaN,0.000000
1,12,0,5,1,NaN,0.000000
1,12,0,5,2,0.144421,0.006000
1,12,0,5,3,0.025281,0.082000
1,12,0,5,4,0.672831,0.006500
1,12,0,5,5,0.555891,0.011000
1,12,0,5,6,0.257587,0.041500
1,12,0,5,7,0.458325,0.060000
1,12,0,5,8,0.207846,0.089000
1,12,0,5,9,0.210904,0.172500
1,12,0,5,10,0.148500,0.290500
1,12,0,5,11,0.252006,0.241000
1,12,0,6,0,0.142868,0.028500
1,12,0,6,1,0.033058,0.849500
1,12,0,6,2,0.038915,0.044500
1,12,0,6,3,NaN,0.000000
1,12,0,6,4,NaN,0.000000
1,12,0,6,5,0.024174,0.077500
1,12,0,6,6,NaN,0.000000
1,12,0,6,7,NaN,0.000000
1,12,0,6,8,NaN,0.000000
1,12,0,6,9,NaN,0.000000
1,12,0,6,10,NaN,0.000000
1,12,0,6,11,NaN,0.000000
1,12,0,7,0,NaN,0.000000
1,12,0,7,1,NaN,0.000000
1,12,0,7,2,1.024656,0.000500
1,12,0,7,3,0.330212,0.004500
1,12,0,7,4,0.159709,0.029500
1,12,0,7,5,0.104444,0.058500
1,12,0,7,6,0.047383,0.196000
1,12,0,7,7,0.102011,0.134000
1,12,0,7,8,0.073197,0.289000
1,12,0,7,9,0.058152,0.187500
1,12,0,7,10,0.071188,0.090000
1,12,0,7,11,0.127661,0.010500
1,12,0,8,0,NaN,0.000000
1,12,0,8,1,1.047974,0.001000
1,12,0,8,2,0.027773,0.088500
1,12,0,8,3,0.233253,0.050000
1,12,0,8,4,0.282422,0.093000
1,12,0,8,5,0.188278,0.157000
1,12,0,8,6,0.179858,0.153500
1,12,0,8,7,0.178268,0.198500
1,12,0,8,8,0.330077,0.116000
1,12,0,8,9,0.145880,0.101000
1,12,0,8,10,0.245840,0.028500
1,12,0,8,11,0.209235,0.013000
1,12,0,9,0,NaN,0.000000
1,12,0,9,1,0.401758,0.002500
1,12,0,9,2,0.180851,0.121500
1,12,0,9,3,0.151773,0.153000
1,12,0,9,4,0.197976,0.141000
1,12,0,9,5,0.173421,0.158000
1,12,0,9,6,0.165948,0.147000
1,12,0,9,7,0.052427,0.173000
1,12,0,9,8,0.319198,0.046500
1,12,0,9,9,0.262311,0.040000
1,12,0,9,10,0.646797,0.011500
1,12,0,9,11,0.324948,0.006000
1,12,0,10,0,NaN,0.000000
1,12,0,10,1,0.026481,0.104000
1,12,0,10,2,0.118419,0.308000
1,12,0,10,3,0.125780,0.251000
1,12,0,10,4,0.161658,0.142000
1,12,0,10,5,0.254493,0.087500
1,12,0,10,6,0.390121,0.053500
1,12,0,10,7,0.379367,0.033500
1,12,0,10,8,0.411233,0.011000
1,12,0,10,9,0.539949,0.005500
1,12,0,10,10,1.024656,0.000500
1,12,0,10,11,0.439483,0.003500
1,12,0,11,0,NaN,0.000000
1,12,0,11,1,NaN,0.000000
1,12,0,11,2,0.121786,0.035000
1,12,0,11,3,0.136353,0.027500
1,12,0,11,4,0.119386,0.060500
1,12,0,11,5,0.146639,0.068500
1,12,0,11,6,0.112013,0.138500
1,12,0,11,7,0.100077,0.111000
1,12,0,11,8,0.103996,0.124000
1,12,0,11,9,0.052306,0.211000
1,12,0,11,10,0.106419,0.164500
1,12,0,11,11,0.170161,0.059500
1,13,0,0,0,NaN,0.000000
1,13,0,0,1,0.024917,0.056500
1,13,0,0,2,NaN,0.000000
1,13,0,0,3,NaN,0.000000
1,13,0,0,4,NaN,0.000000
1,13,0,0,5,0.341219,0.001500
1,13,0,0,6,0.382144,0.009000
1,13,0,0,7,0.097457,0.060000
1,13,0,0,8,0.123025,0.078500
1,13,0,0,9,0.076004,0.130500
1,13,0,0,10,0.184950,0.231000
1,13,0,0,11,0.081235,0.271000
1,13,0,0,12,0.088061,0.162000
1,13,0,1,0,0.023758,0.099500
1,13,0,1,1,NaN,0.000000
1,13,0,1,2,NaN,0.000000
1,13,0,1,3,NaN,0.000000
1,13,0,1,4,0.347656,0.006500
1,13,0,1,5,0.399204,0.009000
1,13,0,1,6,0.343510,0.020000
1,13,0,1,7,0.114675,0.074000
1,13,0,1,8,0.155005,0.117500
1,13,0,1,9,0.145712,0.188500
1,13,0,1,10,0.272416,0.160000
1,13,0,1,11,0.112705,0.169000
1,13,0,1,12,0.135844,0.156000
1,13,0,2,0,0.068329,0.582500
1,13,0,2,1,0.086428,0.254500
1,13,0,2,2,0.200618,0.048000
1,13,0,2,3,NaN,0.000000
1,13,0,2,4,0.022807,0.115000
1,13,0,2,5,NaN,0.000000
1,13,0,2,6,NaN,0.000000
1,13,0,2,7,NaN,0.000000
1,13,0,2,8,NaN,0.000000
1,13,0,2,9,NaN,0.000000
1,13,0,2,10,NaN,0.000000
1,13,0,2,11,NaN,0.000000
1,13,0,2,12,NaN,0.000000
1,13,0,3,0,NaN,0.000000
1,13,0,3,1,NaN,0.000000
1,13,0,3,2,0.122590,0.015500
1,13,0,3,3,0.124862,0.091500
1,13,0,3,4,0.110703,0.131500
1,13,0,3,5,0.141994,0.215000
1,13,0,3,6,0.220584,0.159500
1,13,0,3,7,0.192033,0.102500
1,13,0,3,8,0.288767,0.078500
1,13,0,3,9,0.197924,0.050500
1,13,0,3,10,0.267200,0.019000
1,13,0,3,11,0.524478,0.006000
1,13,0,3,12,0.025032,0.130500
1,13,0,4,0,NaN,0.000000
1,13,0,4,1,NaN,0.000000
1,13,0,4,2,NaN,0.000000
1,13,0,4,3,NaN,0.000000
1,13,0,4,4,NaN,0.000000
1,13,0,4,5,0.082939,0.010500
1,13,0,4,6,0.036381,0.023000
