index_0,sample,entry,value
3,248,1,0.0033774411328888476
0,249,0,0.618986222242591
0,249,1,0.38101377775740897
1,249,0,0.5999672006051189
1,249,1,0.40003279939488134
2,249,0,0.8074594808967827
2,249,1,0.19254051910321712
3,249,0,0.5794635988763595
3,249,1,0.42053640112364055
0,250,0,0.20402896350422384
0,250,1,0.7959710364957762
1,250,0,0.16301349946618227
1,250,1,0.8369865005338177
2,250,0,0.254147642481744
2,250,1,0.7458523575182561
3,250,0,0.33142500409384423
3,250,1,0.6685749959061558
0,251,0,0.001993468338887907
0,251,1,0.9980065316611121
1,251,0,0.03250893704581396
1,251,1,0.9674910629541861
2,251,0,0.028862778195116054
2,251,1,0.9711372218048839
3,251,0,0.010500015720046304
3,251,1,0.9894999842799537
0,252,0,0.8764473077377425
0,252,1,0.12355269226225751
1,252,0,0.8510845538470937
1,252,1,0.1489154461529063
2,252,0,0.44331610726565307
2,252,1,0.5566838927343469
3,252,0,0.8376003404009584
3,252,1,0.16239965959904162
0,253,0,0.9732421370923258
0,253,1,0.02675786290767426
1,253,0,0.9871634045443148
1,253,1,0.012836595455685211
2,253,0,0.9999999864681851
2,253,1,1.353181489083255E-8
3,253,0,0.9880357439893998
3,253,1,0.011964256010600216
0,254,0,0.7904012985054499
0,254,1,0.20959870149455007
1,254,0,0.7650693022672309
1,254,1,0.23493069773276912
2,254,0,0.7959890657071955
2,254,1,0.20401093429280448
3,254,0,0.687075303775478
3,254,1,0.312924696224522
0,255,0,0.8721149097606329
0,255,1,0.12788509023936712
1,255,0,0.7922369326189269
1,255,1,0.20776306738107309
2,255,0,0.7735675670962704
2,255,1,0.22643243290372958
3,255,0,0.7947531433686614
3,255,1,0.20524685663133857
0,256,0,0.9040846727402739
0,256,1,0.09591532725972603
1,256,0,0.8448821792686662
1,256,1,0.15511782073133387
2,256,0,0.9285338090307202
2,256,1,0.07146619096927975
3,256,0,0.8988663804525738
3,256,1,0.10113361954742617
0,257,0,0.878164884911842
0,257,1,0.12183511508815803
1,257,0,0.875311400621848
1,257,1,0.12468859937815205
2,257,0,0.845548504480565
2,257,1,0.15445149551943504
3,257,0,0.8455557527234006
3,257,1,0.15444424727659944
0,258,0,0.9421013423028158
0,258,1,0.05789865769718418
1,258,0,0.9191973902162272
1,258,1,0.08080260978377285
2,258,0,0.9442339043653423
2,258,1,0.055766095634657765
3,258,0,0.9490363654419838
3,258,1,0.05096363455801623
0,259,0,0.8829976106034597
0,259,1,0.11700238939654031
1,259,0,0.679632493004153
1,259,1,0.32036750699584704
2,259,0,0.6434346602318224
2,259,1,0.35656533976817756
3,259,0,0.6571761831953296
3,259,1,0.3428238168046705
0,260,0,0.8839462200440249
0,260,1,0.11605377995597504
1,260,0,0.9036666800031906
1,260,1,0.09633331999680934
2,260,0,0.9546075681790488
2,260,1,0.04539243182095121
3,260,0,0.8504433796480346
3,260,1,0.14955662035196537
0,261,0,0.8299400333803543
0,261,1,0.17005996661964576
1,261,0,0.9526289015558684
1,261,1,0.047371098444131565
2,261,0,0.9306624497312828
2,261,1,0.06933755026871724
3,261,0,0.8913473182740326
3,261,1,0.10865268172596743
0,262,0,0.8885700506206731
0,262,1,0.11142994937932693
1,262,0,0.9153369383083052
1,262,1,0.0846630616916948
2,262,0,0.6748591746210638
2,262,1,0.3251408253789362
3,262,0,0.9334939154255548
3,262,1,0.06650608457444518
0,263,0,0.9879187456368828
0,263,1,0.012081254363117265
1,263,0,0.9919917519371235
1,263,1,0.008008248062876477
2,263,0,0.9772986718226484
2,263,1,0.022701328177351564
3,263,0,0.9714048522274673
3,263,1,0.028595147772532692
0,264,0,0.9784139113301195
0,264,1,0.021586088669880543
1,264,0,0.9931274584279446
1,264,1,0.006872541572055439
2,264,0,0.9135547856883348
2,264,1,0.08644521431166519
3,264,0,0.9846065987391494
3,264,1,0.015393401260850639
0,265,0,0.9969445940612464
0,265,1,0.0030554059387536414
1,265,0,0.997318688718672
1,265,1,0.0026813112813279805
2,265,0,0.999678418201219
2,265,1,3.215817987809761E-4
3,265,0,0.9973470383540946
3,265,1,0.0026529616459054807
0,266,0,0.9967224333730476
0,266,1,0.003277566626952469
1,266,0,0.9955264037830825
1,266,1,0.004473596216917474
2,266,0,0.9953487021727434
2,266,1,0.004651297827256645
3,266,0,0.9949317189464357
3,266,1,0.005068281053564272
0,267,0,0.28165391851370003
0,267,1,0.7183460814863
1,267,0,0.2714757563574622
1,267,1,0.7285242436425379
2,267,0,0.24984081578132106
2,267,1,0.750159184218679
3,267,0,0.35943452784042207
3,267,1,0.6405654721595779
0,268,0,0.03367876485493482
0,268,1,0.9663212351450652
1,268,0,0.03818809289136392
1,268,1,0.9618119071086361
2,268,0,0.13427899784346353
2,268,1,0.8657210021565365
3,268,0,0.10736785616793576
3,268,1,0.8926321438320642
0,269,0,0.9825615091617201
0,269,1,0.017438490838279863
1,269,0,0.8898227074019766
1,269,1,0.11017729259802342
2,269,0,0.9943901018042498
2,269,1,0.005609898195750196
3,269,0,0.8468145438863072
3,269,1,0.1531854561136928
0,270,0,0.9095870004873287
0,270,1,0.09041299951267134
1,270,0,0.7492557862069624
1,270,1,0.2507442137930376
2,270,0,0.8708000503348419
2,270,1,0.12919994966515813
3,270,0,0.8617840519820448
3,270,1,0.13821594801795523
0,271,0,0.4490951212898404
0,271,1,0.5509048787101596
1,271,0,0.5541982260926734
1,271,1,0.44580177390732656
2,271,0,0.5984974218744943
2,271,1,0.4015025781255057
3,271,0,0.46029684979876795
3,271,1,0.539703150201232
0,272,0,0.1679879461924664
0,272,1,0.8320120538075336
1,272,0,0.3447790276635819
1,272,1,0.6552209723364181
2,272,0,0.23729608129233146
2,272,1,0.7627039187076685
3,272,0,0.3143174918604046
3,272,1,0.6856825081395954
0,273,0,0.7826684162661555
0,273,1,0.21733158373384454
1,273,0,0.9373256000003471
1,273,1,0.06267439999965285
2,273,0,0.8377553074982683
2,273,1,0.16224469250173168
3,273,0,0.6392558265637698
3,273,1,0.3607441734362302
0,274,0,0.872985829542023
0,274,1,0.12701417045797703
1,274,0,0.9012921996045717
1,274,1,0.09870780039542826
2,274,0,0.7977562591860887
2,274,1,0.20224374081391128
3,274,0,0.9676036717979176
3,274,1,0.03239632820208238
0,275,0,0.6537253741716267
0,275,1,0.3462746258283733
1,275,0,0.6418201295116397
1,275,1,0.3581798704883603
2,275,0,0.6464779622018599
2,275,1,0.35352203779814007
3,275,0,0.7415747619733186
3,275,1,0.2584252380266813
0,276,0,0.9859247882733279
0,276,1,0.014075211726672197
1,276,0,0.9581870512495184
1,276,1,0.04181294875048159
2,276,0,0.9622058460748745
2,276,1,0.03779415392512551
3,276,0,0.9999516475070765
3,276,1,4.83524929234433E-5
0,277,0,0.683860207098199
0,277,1,0.31613979290180105
1,277,0,0.46463962276136117
1,277,1,0.5353603772386388
2,277,0,0.5572421836576007
2,277,1,0.44275781634239925
3,277,0,0.47095145356778656
3,277,1,0.5290485464322134
0,278,0,0.6719469331255756
0,278,1,0.32805306687442437
1,278,0,0.48893309278862634
1,278,1,0.5110669072113736
2,278,0,0.6304084239221366
2,278,1,0.3695915760778634
3,278,0,0.5435857538812021
3,278,1,0.4564142461187979
0,279,0,0.19407654390704465
0,279,1,0.8059234560929553
1,279,0,0.400432347993553
1,279,1,0.599567652006447
2,279,0,0.27611974963993746
2,279,1,0.7238802503600625
3,279,0,0.18780296320920686
3,279,1,0.8121970367907931
0,280,0,0.47231690303363427
0,280,1,0.5276830969663657
1,280,0,0.5505172292026794
1,280,1,0.4494827707973206
2,280,0,0.6830483575942266
2,280,1,0.31695164240577345
3,280,0,0.5459440896820495
3,280,1,0.45405591031795045
0,281,0,0.2972642416760651
0,281,1,0.7027357583239349
1,281,0,0.20529210540230863
1,281,1,0.7947078945976913
2,281,0,0.151123395193791
2,281,1,0.848876604806209
3,281,0,0.2715339793546745
3,281,1,0.7284660206453255
0,282,0,0.43393305127754384
0,282,1,0.5660669487224561
1,282,0,0.4330541980058651
1,282,1,0.5669458019941349
2,282,0,0.39796452579113617
2,282,1,0.6020354742088638
3,282,0,0.4608813189386075
3,282,1,0.5391186810613925
0,283,0,0.8123497276961509
0,283,1,0.18765027230384912
1,283,0,0.7625993942836862
1,283,1,0.23740060571631383
2,283,0,0.8122873248879932
2,283,1,0.18771267511200684
3,283,0,0.7070969319811339
3,283,1,0.29290306801886634
0,284,0,0.7519120983306189
0,284,1,0.24808790166938116
1,284,0,0.8160063129036481
1,284,1,0.1839936870963519
2,284,0,0.7774109909242508
2,284,1,0.2225890090757492
3,284,0,0.7521061996034205
3,284,1,0.24789380039657974
0,285,0,0.7157991300208693
0,285,1,0.28420086997913074
1,285,0,0.6207606817022129
1,285,1,0.3792393182977872
2,285,0,0.5395495203034275
2,285,1,0.4604504796965725
3,285,0,0.7015743147145289
3,285,1,0.2984256852854713
0,286,0,0.38390024542351064
0,286,1,0.6160997545764894
1,286,0,0.4078116751167624
1,286,1,0.5921883248832376
2,286,0,0.5035554045433106
2,286,1,0.49644459545668945
3,286,0,0.4464966153281347
3,286,1,0.5535033846718656
0,287,0,0.17421934291943497
0,287,1,0.825780657080565
1,287,0,0.2603509654563144
1,287,1,0.7396490345436856
2,287,0,0.24065562131314677
2,287,1,0.7593443786868532
3,287,0,0.20985452788867637
3,287,1,0.7901454721113239
0,288,0,0.3052692496096949
0,288,1,0.6947307503903051
1,288,0,0.18934130391011106
1,288,1,0.8106586960898889
2,288,0,0.3116739908116095
2,288,1,0.6883260091883905
3,288,0,0.24458363637739156
3,288,1,0.7554163636226087
0,289,0,0.8549790859475599
0,289,1,0.1450209140524401
1,289,0,0.9124433991580164
1,289,1,0.08755660084198358
2,289,0,0.8786262665642524
2,289,1,0.1213737334357477
3,289,0,0.9755759946305931
3,289,1,0.02442400536940692
0,290,0,0.238313801700198
0,290,1,0.761686198299802
1,290,0,0.19819751694474141
1,290,1,0.8018024830552586
2,290,0,0.2652804223278121
2,290,1,0.7347195776721879
3,290,0,0.21996904373653559
3,290,1,0.7800309562634644
0,291,0,0.9619700230432289
0,291,1,0.03802997695677113
1,291,0,0.955286458227611
1,291,1,0.044713541772388954
2,291,0,0.9731465713887142
2,291,1,0.02685342861128579
3,291,0,0.982722711274746
3,291,1,0.01727728872525405
0,292,0,0.3750757738157069
0,292,1,0.6249242261842931
1,292,0,0.657202881091424
1,292,1,0.342797118908576
2,292,0,0.7763888610404117
2,292,1,0.22361113895958834
3,292,0,0.6419265712697586
3,292,1,0.3580734287302414
0,293,0,0.7802107761887065
0,293,1,0.2197892238112935
1,293,0,0.6833263645626327
1,293,1,0.31667363543736726
2,293,0,0.6790871513803476
2,293,1,0.3209128486196524
3,293,0,0.6443951651700159
3,293,1,0.355604834829984
0,294,0,0.8262358119877041
0,294,1,0.1737641880122959
1,294,0,0.7104751452382813
1,294,1,0.28952485476171874
2,294,0,0.7568566045525825
2,294,1,0.24314339544741748
3,294,0,0.7091784200525377
3,294,1,0.2908215799474623
0,295,0,0.9998570342857378
0,295,1,1.4296571426219984E-4
1,295,0,0.9951446461401917
1,295,1,0.004855353859808299
2,295,0,0.9855611912320927
2,295,1,0.014438808767907211
3,295,0,0.9771998121154142
3,295,1,0.02280018788458582
0,296,0,0.01710600700404529
0,296,1,0.9828939929959547
1,296,0,0.005190234855963825
1,296,1,0.9948097651440364
2,296,0,0.003492658064380669
2,296,1,0.9965073419356193
3,296,0,0.001017153950662819
3,296,1,0.9989828460493372
0,297,0,0.029686461036134162
0,297,1,0.9703135389638659
1,297,0,0.03688490545055678
1,297,1,0.9631150945494434
2,297,0,0.06231083170353733
2,297,1,0.9376891682964626
3,297,0,0.040233667911874216
3,297,1,0.9597663320881258
0,298,0,0.33786357066266337
0,298,1,0.6621364293373366
1,298,0,0.19658821175871788
1,298,1,0.8034117882412823
2,298,0,0.229949278074984
2,298,1,0.770050721925016
3,298,0,0.34968005280085385
3,298,1,0.6503199471991461
0,299,0,0.5112354951254843
0,299,1,0.4887645048745157
1,299,0,0.38967992798296647
1,299,1,0.6103200720170338
2,299,0,0.3945439399082866
2,299,1,0.6054560600917134
3,299,0,0.6153658187179366
3,299,1,0.3846341812820634
0,300,0,0.005494936864371414
0,300,1,0.9945050631356286
1,300,0,0.1105879685198604
1,300,1,0.8894120314801398
2,300,0,0.01385700905248155
2,300,1,0.9861429909475184
3,300,0,0.10803285656271833
3,300,1,0.8919671434372817
0,301,0,0.6061512692116168
0,301,1,0.39384873078838323
1,301,0,0.5834801755411231
1,301,1,0.41651982445887714
2,301,0,0.7817745262159949
2,301,1,0.21822547378400514
3,301,0,0.4664514338147081
3,301,1,0.5335485661852919
0,302,0,0.015226315928858147
0,302,1,0.9847736840711419
1,302,0,0.023256854006677898
1,302,1,0.9767431459933223
2,302,0,0.02458199942342703
2,302,1,0.975418000576573
3,302,0,0.02589993662988288
3,302,1,0.9741000633701171
0,303,0,0.287228539853815
0,303,1,0.712771460146185
1,303,0,0.24702569807589472
1,303,1,0.7529743019241055
2,303,0,0.48760018303308117
2,303,1,0.5123998169669188
3,303,0,0.40129113865949684
3,303,1,0.5987088613405032
0,304,0,0.3255034896627672
0,304,1,0.6744965103372328
1,304,0,0.3552106301982878
1,304,1,0.6447893698017124
2,304,0,0.5242423940215254
2,304,1,0.4757576059784746
3,304,0,0.47673515593427074
3,304,1,0.5232648440657293
0,305,0,0.8233238348066787
0,305,1,0.1766761651933213
1,305,0,0.7147580696141641
1,305,1,0.2852419303858361
2,305,0,0.7928630768885225
2,305,1,0.20713692311147747
3,305,0,0.7185575771857551
3,305,1,0.2814424228142449
0,306,0,0.7303696815733467
0,306,1,0.2696303184266533
1,306,0,0.709577502409728
1,306,1,0.29042249759027233
2,306,0,0.6779733815176108
2,306,1,0.3220266184823892
3,306,0,0.5796670322892303
3,306,1,0.42033296771076967
0,307,0,0.09460757919059637
0,307,1,0.9053924208094036
1,307,0,0.09214686148819062
1,307,1,0.9078531385118096
2,307,0,0.03589275348631371
2,307,1,0.9641072465136863
3,307,0,0.09564158469532624
3,307,1,0.9043584153046738
0,308,0,0.051106906529656104
0,308,1,0.9488930934703439
1,308,0,0.041305712292688535
1,308,1,0.9586942877073117
2,308,0,0.1759289942408647
2,308,1,0.8240710057591353
3,308,0,0.11361321703045768
3,308,1,0.8863867829695423
0,309,0,0.23588731528627593
0,309,1,0.7641126847137241
1,309,0,0.6513259555066645
1,309,1,0.3486740444933357
2,309,0,0.5819266666807124
2,309,1,0.41807333331928764
3,309,0,0.3275264785482759
3,309,1,0.6724735214517241
0,310,0,0.01058113593289943
0,310,1,0.9894188640671006
1,310,0,0.19487925585072263
1,310,1,0.8051207441492776
2,310,0,0.15067384336138945
2,310,1,0.8493261566386106
3,310,0,0.036382288007997476
3,310,1,0.9636177119920025
0,311,0,0.2555535538415834
0,311,1,0.7444464461584166
1,311,0,0.1977839480274688
1,311,1,0.8022160519725314
2,311,0,0.18211311346388184
2,311,1,0.8178868865361182
3,311,0,0.0045294758458936935
3,311,1,0.9954705241541063
0,312,0,0.2910500096136506
0,312,1,0.7089499903863494
1,312,0,0.024030979773207117
1,312,1,0.9759690202267931
2,312,0,0.1861020942060379
2,312,1,0.8138979057939622
3,312,0,0.07273944793380083
3,312,1,0.9272605520661992
0,313,0,0.01777062084886344
0,313,1,0.9822293791511365
1,313,0,0.027599043567609227
1,313,1,0.972400956432391
2,313,0,0.03019092886976559
2,313,1,0.9698090711302344
3,313,0,0.06355854706202257
3,313,1,0.9364414529379774
0,314,0,0.21617480005481804
0,314,1,0.783825199945182
1,314,0,0.04984228094204579
1,314,1,0.9501577190579544
2,314,0,0.2626215980486549
2,314,1,0.7373784019513451
3,314,0,0.34543957513281354
3,314,1,0.6545604248671865
0,315,0,0.3812699298475033
0,315,1,0.6187300701524967
1,315,0,0.6020769090571193
1,315,1,0.3979230909428809
2,315,0,0.3737789564887528
2,315,1,0.6262210435112472
3,315,0,0.7650356318239323
3,315,1,0.2349643681760677
0,316,0,0.4968129892665536
0,316,1,0.5031870107334464
1,316,0,0.23074980723952404
1,316,1,0.7692501927604762
2,316,0,0.39916887099609044
2,316,1,0.6008311290039096
3,316,0,0.14007749049259388
3,316,1,0.8599225095074061
0,317,0,0.2550681271217985
0,317,1,0.7449318728782015
1,317,0,0.5368801825112065
1,317,1,0.4631198174887937
2,317,0,0.35469455127374816
2,317,1,0.6453054487262518
3,317,0,0.2517406045349868
3,317,1,0.7482593954650132
0,318,0,0.3171890387445705
0,318,1,0.6828109612554295
1,318,0,0.3781861101611931
1,318,1,0.6218138898388071
2,318,0,0.235188188224283
2,318,1,0.764811811775717
3,318,0,0.20502412023614786
3,318,1,0.7949758797638522
0,319,0,0.07493752905122042
0,319,1,0.9250624709487796
1,319,0,0.00394299558822786
1,319,1,0.9960570044117724
2,319,0,0.2250521685647442
2,319,1,0.7749478314352558
3,319,0,0.054218731634000816
3,319,1,0.9457812683659992
0,320,0,0.0836128957594704
0,320,1,0.9163871042405296
1,320,0,0.46552011225182366
1,320,1,0.5344798877481766
2,320,0,0.13827778400866086
2,320,1,0.8617222159913391
3,320,0,0.4543696735003706
3,320,1,0.5456303264996294
0,321,0,0.3925851570719846
0,321,1,0.6074148429280154
1,321,0,0.2975672182665955
1,321,1,0.7024327817334047
2,321,0,0.2744880908234735
2,321,1,0.7255119091765265
3,321,0,0.6855228957045127
3,321,1,0.31447710429548725
0,322,0,0.05998936801735022
0,322,1,0.9400106319826498
1,322,0,0.13979464637540073
1,322,1,0.8602053536245995
2,322,0,0.11033535670843142
2,322,1,0.8896646432915686
3,322,0,0.06685611390673707
3,322,1,0.9331438860932629
0,323,0,0.0945359558271142
0,323,1,0.9054640441728858
1,323,0,0.3003940241282005
1,323,1,0.6996059758717997
2,323,0,0.35474644945777595
2,323,1,0.6452535505422241
3,323,0,0.31927409187581834
3,323,1,0.6807259081241817
0,324,0,0.006347935715810049
0,324,1,0.99365206428419
1,324,0,0.019268756031518192
1,324,1,0.980731243968482
2,324,0,0.005520238885420414
2,324,1,0.9944797611145796
3,324,0,0.004247798464283882
3,324,1,0.9957522015357161
0,325,0,0.0015736669242660817
0,325,1,0.9984263330757339
1,325,0,0.004701694828399994
1,325,1,0.9952983051716002
2,325,0,0.01168284911262712
2,325,1,0.9883171508873729
3,325,0,0.009804657789982407
3,325,1,0.9901953422100176
0,326,0,0.24418700689877837
0,326,1,0.7558129931012216
1,326,0,0.123651366181603
1,326,1,0.876348633818397
2,326,0,0.10539840960771563
2,326,1,0.8946015903922844
3,326,0,0.19218138444719762
3,326,1,0.8078186155528024
0,327,0,0.8452362032776572
0,327,1,0.15476379672234275
1,327,0,0.6613223603577381
1,327,1,0.3386776396422619
2,327,0,0.10495743500602939
2,327,1,0.8950425649939706
3,327,0,0.3760339052188013
3,327,1,0.6239660947811987
0,328,0,0.45028679740722466
0,328,1,0.5497132025927753
1,328,0,0.08999239740131104
1,328,1,0.910007602598689
2,328,0,0.3762652864402631
2,328,1,0.6237347135597369
3,328,0,0.6768651625892657
3,328,1,0.32313483741073434
0,329,0,0.8304315718086749
0,329,1,0.16956842819132512
1,329,0,0.9162826716823158
1,329,1,0.08371732831768414
2,329,0,0.9879317179101206
2,329,1,0.012068282089879423
3,329,0,0.6799632186234879
3,329,1,0.32003678137651215
0,330,0,0.9734575818083583
0,330,1,0.02654241819164172
1,330,0,0.9471043621165266
1,330,1,0.0528956378834734
2,330,0,0.9502009323335225
2,330,1,0.04979906766647746
3,330,0,0.9726741136816357
3,330,1,0.027325886318364297
0,331,0,0.980817497452691
0,331,1,0.01918250254730902
1,331,0,0.9745046014614094
1,331,1,0.02549539853859062
2,331,0,0.9564051782093395
2,331,1,0.04359482179066054
3,331,0,0.913315116928521
3,331,1,0.08668488307147904
0,332,0,0.08837217660992105
0,332,1,0.9116278233900788
1,332,0,0.04887413242546401
1,332,1,0.951125867574536
2,332,0,0.11458138241989199
2,332,1,0.885418617580108
3,332,0,0.11574349843021603
3,332,1,0.884256501569784
0,333,0,0.046572375363993945
0,333,1,0.9534276246360058
1,333,0,0.04446126637357062
1,333,1,0.9555387336264294
2,333,0,0.02047184945203644
2,333,1,0.9795281505479636
3,333,0,0.015552747351881946
3,333,1,0.984447252648118
0,334,0,0.02905481230779894
0,334,1,0.9709451876922008
1,334,0,0.11851337507669016
1,334,1,0.8814866249233099
2,334,0,0.06859034145228794
2,334,1,0.9314096585477121
3,334,0,0.08848908450068937
3,334,1,0.9115109154993106
0,335,0,0.3118302828152374
0,335,1,0.6881697171847624
1,335,0,0.25821645637624857
1,335,1,0.7417835436237514
2,335,0,0.37362929947044443
2,335,1,0.6263707005295556
3,335,0,0.567193154372686
3,335,1,0.432806845627314
0,336,0,0.31375098907022414
0,336,1,0.6862490109297756
1,336,0,0.22697620214064085
1,336,1,0.7730237978593592
2,336,0,0.3115712472851757
2,336,1,0.6884287527148243
3,336,0,0.1059136084417317
3,336,1,0.8940863915582683
0,337,0,0.19384683268381453
0,337,1,0.8061531673161852
1,337,0,0.14327276917245899
1,337,1,0.856727230827541
2,337,0,0.10183662390248827
2,337,1,0.8981633760975117
3,337,0,0.10781841906542433
3,337,1,0.8921815809345757
0,338,0,0.6792511118852864
0,338,1,0.3207488881147133
1,338,0,0.9881478200679601
1,338,1,0.011852179932039884
2,338,0,0.4217222909791638
2,338,1,0.5782777090208362
3,338,0,0.8601512525746364
3,338,1,0.13984874742536357
0,339,0,0.26260088084152805
0,339,1,0.7373991191584717
1,339,0,0.34643268053332127
1,339,1,0.6535673194666787
2,339,0,0.5176848493547476
2,339,1,0.48231515064525243
3,339,0,0.3387281380920376
3,339,1,0.6612718619079624
0,340,0,0.18950932320231728
0,340,1,0.8104906767976825
1,340,0,0.3569381249299195
1,340,1,0.6430618750700805
2,340,0,0.32045151510188363
2,340,1,0.6795484848981164
3,340,0,0.2174922145054321
3,340,1,0.7825077854945679
0,341,0,0.0011898678843276222
0,341,1,0.9988101321156724
1,341,0,0.0021356069480858997
1,341,1,0.9978643930519141
2,341,0,0.0014438090172479558
2,341,1,0.9985561909827518
3,341,0,0.0013664304845316666
3,341,1,0.9986335695154683
0,342,0,0.00395771073692611
0,342,1,0.9960422892630739
1,342,0,0.0014957155203931497
1,342,1,0.9985042844796068
2,342,0,0.0017308915356210658
2,342,1,0.9982691084643787
3,342,0,0.005964983895993942
3,342,1,0.994035016104006
0,343,0,1.6106051097455146E-5
0,343,1,0.9999838939489025
1,343,0,0.0060233206966421315
1,343,1,0.9939766793033579
2,343,0,0.002715349082423329
2,343,1,0.9972846509175765
3,343,0,0.004588373412339991
3,343,1,0.99541162658766
0,344,0,8.238722918740837E-4
0,344,1,0.9991761277081259
1,344,0,9.755365928041382E-4
1,344,1,0.9990244634071959
2,344,0,0.0017981609784440966
2,344,1,0.9982018390215557
3,344,0,3.12602751460056E-4
3,344,1,0.9996873972485399
0,345,0,9.71822021733626E-6
0,345,1,0.9999902817797827
1,345,0,0.0019095371788376836
1,345,1,0.9980904628211623
2,345,0,0.010706460228940508
2,345,1,0.9892935397710593
3,345,0,6.143945061013907E-5
3,345,1,0.9999385605493899
0,346,0,0.06203832666673781
0,346,1,0.9379616733332622
1,346,0,0.08196020313668506
1,346,1,0.9180397968633149
2,346,0,0.0560025350723421
2,346,1,0.9439974649276577
3,346,0,0.05091192292774096
3,346,1,0.9490880770722591
0,347,0,0.2671050753448252
0,347,1,0.7328949246551748
1,347,0,0.013446687750995725
1,347,1,0.9865533122490042
2,347,0,0.0022986737047999695
2,347,1,0.9977013262951998
3,347,0,0.0018422068186908515
3,347,1,0.9981577931813091
0,348,0,0.012202456059307207
0,348,1,0.9877975439406927
1,348,0,0.047332674193402424
1,348,1,0.9526673258065976
2,348,0,0.09136585693102219
2,348,1,0.9086341430689776
3,348,0,0.0074501684670800995
3,348,1,0.9925498315329199
0,349,0,0.3858216684359447
0,349,1,0.6141783315640553
1,349,0,0.21902128601680215
1,349,1,0.7809787139831978
2,349,0,0.30587094342379273
2,349,1,0.694129056576207
3,349,0,0.5260824337040411
3,349,1,0.47391756629595894
0,350,0,0.16273035119200507
0,350,1,0.8372696488079949
1,350,0,0.08501601527695186
1,350,1,0.9149839847230481
2,350,0,0.06615566941392766
2,350,1,0.9338443305860721
3,350,0,0.043281175528079016
3,350,1,0.956718824471921
0,351,0,0.15426961326498284
0,351,1,0.8457303867350172
1,351,0,0.08817010966234329
1,351,1,0.9118298903376567
2,351,0,0.4168187158651363
2,351,1,0.5831812841348635
3,351,0,0.15765529459923577
3,351,1,0.8423447054007642
0,352,0,0.05397938922730849
0,352,1,0.9460206107726915
1,352,0,0.05533261721296523
1,352,1,0.9446673827870348
2,352,0,0.009457873330648181
2,352,1,0.9905421266693516
3,352,0,0.04542135713845019
3,352,1,0.9545786428615498
0,353,0,0.007640896579166112
0,353,1,0.9923591034208339
1,353,0,0.004445797096863213
1,353,1,0.9955542029031368
2,353,0,0.003340359933057826
2,353,1,0.996659640066942
3,353,0,0.003322172500740466
3,353,1,0.9966778274992595
0,354,0,0.02667448237639547
0,354,1,0.9733255176236045
1,354,0,0.03296705128404247
1,354,1,0.9670329487159576
2,354,0,0.0017081808179303716
2,354,1,0.9982918191820694
3,354,0,0.03155657149592697
3,354,1,0.9684434285040731
0,355,0,0.02784499867815371
0,355,1,0.9721550013218463
1,355,0,0.05504803389218493
1,355,1,0.9449519661078151
2,355,0,0.024739106032852478
2,355,1,0.9752608939671473
3,355,0,0.12881779964665085
3,355,1,0.8711822003533491
0,356,0,0.005694766586006684
0,356,1,0.9943052334139934
1,356,0,0.006190018595181757
1,356,1,0.9938099814048182
2,356,0,0.004715638209412565
2,356,1,0.9952843617905872
3,356,0,0.009400809042177605
3,356,1,0.9905991909578225
0,357,0,0.005718844172630617
0,357,1,0.9942811558273694
1,357,0,0.01157788125727425
1,357,1,0.9884221187427258
2,357,0,0.003996516857847933
2,357,1,0.9960034831421518
3,357,0,0.02203341148859937
3,357,1,0.9779665885114006
0,358,0,4.863218426162096E-4
0,358,1,0.9995136781573838
1,358,0,1.3251497706783116E-4
1,358,1,0.9998674850229322
2,358,0,0.0032622943574996954
2,358,1,0.9967377056425001
3,358,0,0.003337271983211375
3,358,1,0.9966627280167887
0,359,0,0.006867209334434743
0,359,1,0.9931327906655653
1,359,0,0.04768026888690112
1,359,1,0.9523197311130989
2,359,0,0.0015520331468065196
2,359,1,0.9984479668531933
3,359,0,0.009316990159990785
3,359,1,0.9906830098400092
0,360,0,0.07138676859597806
0,360,1,0.928613231404022
1,360,0,0.09982413105954469
1,360,1,0.9001758689404553
2,360,0,0.0693342815146758
2,360,1,0.930665718485324
3,360,0,0.032310093751181546
3,360,1,0.9676899062488185
0,361,0,0.006083941785866243
0,361,1,0.9939160582141338
1,361,0,0.03761820965800268
1,361,1,0.9623817903419973
2,361,0,0.005703667363913145
2,361,1,0.9942963326360866
3,361,0,0.009266828657757631
3,361,1,0.9907331713422424
0,362,0,0.01632388226902748
0,362,1,0.9836761177309725
1,362,0,0.04849499372706101
1,362,1,0.951505006272939
2,362,0,0.045190044263940465
2,362,1,0.9548099557360593
3,362,0,0.056045636390096076
3,362,1,0.9439543636099039
0,363,0,0.0013068298118468213
0,363,1,0.9986931701881532
1,363,0,0.0012327928414304816
1,363,1,0.9987672071585695
2,363,0,0.002594387742350795
2,363,1,0.997405612257649
3,363,0,1.5720427740084641E-4
3,363,1,0.9998427957225992
0,364,0,0.011982724236102697
0,364,1,0.9880172757638973
1,364,0,0.003953807742680837
1,364,1,0.9960461922573192
2,364,0,0.004773711736426822
2,364,1,0.995226288263573
3,364,0,0.0017755044745395331
3,364,1,0.9982244955254604
0,365,0,0.017131511507869637
0,365,1,0.9828684884921304
1,365,0,0.008357913710644094
1,365,1,0.9916420862893559
